,datetime,registered,casual,season,holiday,workingday,weather,atemp,hour,year,sunindicator,dow
7853,2012-06-07 14:00:00,198,67,2,0,1,1,32.575,14,2012,1,4
7854,2012-06-07 15:00:00,234,99,2,0,1,1,32.575,15,2012,1,4
7855,2012-06-07 16:00:00,389,77,2,0,1,1,32.575,16,2012,1,4
7856,2012-06-07 17:00:00,778,91,2,0,1,1,32.575,17,2012,1,4
7857,2012-06-07 18:00:00,703,110,2,0,1,1,31.82,18,2012,1,4
7858,2012-06-07 19:00:00,537,65,2,0,1,1,31.82,19,2012,1,4
7859,2012-06-07 20:00:00,402,76,2,0,1,1,31.06,20,2012,1,4
7860,2012-06-07 21:00:00,283,30,2,0,1,1,31.06,21,2012,0,4
7861,2012-06-07 22:00:00,193,35,2,0,1,1,31.06,22,2012,0,4
7862,2012-06-07 23:00:00,135,42,2,0,1,1,26.515,23,2012,0,4
7863,2012-06-08 00:00:00,59,18,2,0,1,1,26.515,0,2012,0,5
7864,2012-06-08 01:00:00,25,4,2,0,1,1,26.515,1,2012,0,5
7865,2012-06-08 02:00:00,17,2,2,0,1,1,26.515,2,2012,0,5
7866,2012-06-08 03:00:00,8,0,2,0,1,1,25.76,3,2012,0,5
7867,2012-06-08 04:00:00,9,1,2,0,1,1,25.0,4,2012,0,5
7868,2012-06-08 05:00:00,28,1,2,0,1,1,24.24,5,2012,1,5
7869,2012-06-08 06:00:00,131,8,2,0,1,1,25.0,6,2012,1,5
7870,2012-06-08 07:00:00,409,19,2,0,1,1,25.0,7,2012,1,5
7871,2012-06-08 08:00:00,663,37,2,0,1,1,27.275,8,2012,1,5
7872,2012-06-08 09:00:00,335,47,2,0,1,1,31.06,9,2012,1,5
7873,2012-06-08 10:00:00,187,62,2,0,1,1,31.06,10,2012,1,5
7874,2012-06-08 11:00:00,199,65,2,0,1,1,31.82,11,2012,1,5
7875,2012-06-08 12:00:00,280,89,2,0,1,1,32.575,12,2012,1,5
7876,2012-06-08 13:00:00,287,129,2,0,1,1,32.575,13,2012,1,5
7877,2012-06-08 14:00:00,245,128,2,0,1,1,33.335,14,2012,1,5
7878,2012-06-08 15:00:00,299,98,2,0,1,1,33.335,15,2012,1,5
7879,2012-06-08 16:00:00,412,111,2,0,1,1,33.335,16,2012,1,5
7880,2012-06-08 17:00:00,679,114,2,0,1,1,33.335,17,2012,1,5
7881,2012-06-08 18:00:00,576,147,2,0,1,1,33.335,18,2012,1,5
7882,2012-06-08 19:00:00,460,95,2,0,1,1,32.575,19,2012,1,5
7883,2012-06-08 20:00:00,291,117,2,0,1,1,32.575,20,2012,1,5
7884,2012-06-08 21:00:00,256,83,2,0,1,1,31.82,21,2012,0,5
7885,2012-06-08 22:00:00,230,61,2,0,1,1,31.82,22,2012,0,5
7886,2012-06-08 23:00:00,163,52,2,0,1,1,31.06,23,2012,0,5
7887,2012-06-09 00:00:00,152,54,2,0,0,1,31.06,0,2012,0,6
7888,2012-06-09 01:00:00,89,34,2,0,0,1,31.06,1,2012,0,6
7889,2012-06-09 02:00:00,68,21,2,0,0,1,31.06,2,2012,0,6
7890,2012-06-09 03:00:00,28,12,2,0,0,1,31.06,3,2012,0,6
7891,2012-06-09 04:00:00,6,2,2,0,0,1,31.06,4,2012,0,6
7892,2012-06-09 05:00:00,15,4,2,0,0,1,31.06,5,2012,1,6
7893,2012-06-09 06:00:00,63,17,2,0,0,1,26.515,6,2012,1,6
7894,2012-06-09 07:00:00,61,26,2,0,0,1,27.275,7,2012,1,6
7895,2012-06-09 08:00:00,202,42,2,0,0,1,30.305,8,2012,1,6
7896,2012-06-09 09:00:00,241,99,2,0,0,1,31.06,9,2012,1,6
7897,2012-06-09 10:00:00,298,168,2,0,0,1,32.575,10,2012,1,6
7898,2012-06-09 11:00:00,351,218,2,0,0,1,33.335,11,2012,1,6
7899,2012-06-09 12:00:00,335,196,2,0,0,1,34.85,12,2012,1,6
7900,2012-06-09 13:00:00,349,236,2,0,0,1,34.85,13,2012,1,6
7901,2012-06-09 14:00:00,354,239,2,0,0,1,34.85,14,2012,1,6
7902,2012-06-09 15:00:00,337,218,2,0,0,1,35.605,15,2012,1,6
7903,2012-06-09 16:00:00,315,219,2,0,0,1,34.85,16,2012,1,6
7904,2012-06-09 17:00:00,257,238,2,0,0,1,35.605,17,2012,1,6
7905,2012-06-09 18:00:00,276,175,2,0,0,1,34.85,18,2012,1,6
7906,2012-06-09 19:00:00,232,128,2,0,0,1,34.85,19,2012,1,6
7907,2012-06-09 20:00:00,238,125,2,0,0,1,33.335,20,2012,1,6
7908,2012-06-09 21:00:00,211,105,2,0,0,1,32.575,21,2012,0,6
7909,2012-06-09 22:00:00,151,63,2,0,0,1,32.575,22,2012,0,6
7910,2012-06-09 23:00:00,161,69,2,0,0,1,31.82,23,2012,0,6
7911,2012-06-10 00:00:00,125,33,2,0,0,1,31.06,0,2012,0,7
7912,2012-06-10 01:00:00,84,32,2,0,0,1,30.305,1,2012,0,7
7913,2012-06-10 02:00:00,56,17,2,0,0,1,30.305,2,2012,0,7
7914,2012-06-10 03:00:00,23,6,2,0,0,1,30.305,3,2012,0,7
7915,2012-06-10 04:00:00,9,1,2,0,0,1,29.545,4,2012,0,7
7916,2012-06-10 05:00:00,10,3,2,0,0,1,30.305,5,2012,1,7
7917,2012-06-10 06:00:00,27,3,2,0,0,1,29.545,6,2012,1,7
7918,2012-06-10 07:00:00,41,21,2,0,0,1,28.79,7,2012,1,7
7919,2012-06-10 08:00:00,122,59,2,0,0,1,30.305,8,2012,1,7
7920,2012-06-10 09:00:00,175,91,2,0,0,1,32.575,9,2012,1,7
7921,2012-06-10 10:00:00,265,148,2,0,0,1,34.09,10,2012,1,7
7922,2012-06-10 11:00:00,315,184,2,0,0,1,34.09,11,2012,1,7
7923,2012-06-10 12:00:00,329,173,2,0,0,1,35.605,12,2012,1,7
7924,2012-06-10 13:00:00,288,204,2,0,0,1,36.365,13,2012,1,7
7925,2012-06-10 14:00:00,314,186,2,0,0,1,36.365,14,2012,1,7
7926,2012-06-10 15:00:00,316,159,2,0,0,1,36.365,15,2012,1,7
7927,2012-06-10 16:00:00,335,173,2,0,0,1,37.12,16,2012,1,7
7928,2012-06-10 17:00:00,337,184,2,0,0,1,37.12,17,2012,1,7
7929,2012-06-10 18:00:00,326,164,2,0,0,1,36.365,18,2012,1,7
7930,2012-06-10 19:00:00,260,115,2,0,0,1,35.605,19,2012,1,7
7931,2012-06-10 20:00:00,250,113,2,0,0,1,34.09,20,2012,1,7
7932,2012-06-10 21:00:00,170,83,2,0,0,1,34.09,21,2012,0,7
7933,2012-06-10 22:00:00,117,42,2,0,0,1,32.575,22,2012,0,7
7934,2012-06-10 23:00:00,80,30,2,0,0,1,33.335,23,2012,0,7
7935,2012-06-11 00:00:00,33,8,2,0,1,1,32.575,0,2012,0,1
7936,2012-06-11 01:00:00,15,9,2,0,1,1,31.06,1,2012,0,1
7937,2012-06-11 02:00:00,12,5,2,0,1,1,31.06,2,2012,0,1
7938,2012-06-11 03:00:00,4,2,2,0,1,1,29.545,3,2012,0,1
7939,2012-06-11 04:00:00,7,0,2,0,1,1,29.545,4,2012,0,1
7940,2012-06-11 05:00:00,36,1,2,0,1,1,29.545,5,2012,1,1
7941,2012-06-11 06:00:00,136,8,2,0,1,1,28.79,6,2012,1,1
7942,2012-06-11 07:00:00,478,25,2,0,1,1,29.545,7,2012,1,1
7943,2012-06-11 08:00:00,613,38,2,0,1,1,31.06,8,2012,1,1
7944,2012-06-11 09:00:00,259,57,2,0,1,1,32.575,9,2012,1,1
7945,2012-06-11 10:00:00,95,52,2,0,1,1,34.09,10,2012,1,1
7946,2012-06-11 11:00:00,143,59,2,0,1,2,34.09,11,2012,1,1
7947,2012-06-11 12:00:00,198,63,2,0,1,2,36.365,12,2012,1,1
7948,2012-06-11 13:00:00,185,63,2,0,1,2,35.605,13,2012,1,1
7949,2012-06-11 14:00:00,193,66,2,0,1,2,36.365,14,2012,1,1
7950,2012-06-11 15:00:00,187,72,2,0,1,1,35.605,15,2012,1,1
7951,2012-06-11 16:00:00,340,87,2,0,1,2,35.605,16,2012,1,1
7952,2012-06-11 17:00:00,715,85,2,0,1,2,35.605,17,2012,1,1
7953,2012-06-11 18:00:00,726,105,2,0,1,2,36.365,18,2012,1,1
7954,2012-06-11 19:00:00,507,89,2,0,1,2,34.09,19,2012,1,1
7955,2012-06-11 20:00:00,333,61,2,0,1,2,33.335,20,2012,1,1
7956,2012-06-11 21:00:00,218,32,2,0,1,2,33.335,21,2012,0,1
7957,2012-06-11 22:00:00,142,22,2,0,1,2,33.335,22,2012,0,1
7958,2012-06-11 23:00:00,72,8,2,0,1,2,32.575,23,2012,0,1
7959,2012-06-12 00:00:00,26,2,2,0,1,2,32.575,0,2012,0,2
7960,2012-06-12 01:00:00,11,5,2,0,1,2,31.82,1,2012,0,2
7961,2012-06-12 02:00:00,6,0,2,0,1,2,31.82,2,2012,0,2
7962,2012-06-12 03:00:00,9,3,2,0,1,2,31.06,3,2012,0,2
7963,2012-06-12 04:00:00,4,0,2,0,1,3,27.275,4,2012,0,2
7964,2012-06-12 05:00:00,28,1,2,0,1,3,27.275,5,2012,1,2
7965,2012-06-12 06:00:00,130,6,2,0,1,2,27.275,6,2012,1,2
7966,2012-06-12 07:00:00,287,16,2,0,1,3,28.03,7,2012,1,2
7967,2012-06-12 08:00:00,598,15,2,0,1,2,28.03,8,2012,1,2
7968,2012-06-12 09:00:00,254,31,2,0,1,2,28.79,9,2012,1,2
7969,2012-06-12 10:00:00,96,29,2,0,1,3,28.79,10,2012,1,2
7970,2012-06-12 11:00:00,57,8,2,0,1,3,30.305,11,2012,1,2
7971,2012-06-12 12:00:00,76,19,2,0,1,3,30.305,12,2012,1,2
7972,2012-06-12 13:00:00,48,11,2,0,1,3,30.305,13,2012,1,2
7973,2012-06-12 14:00:00,48,12,2,0,1,3,28.79,14,2012,1,2
7974,2012-06-12 15:00:00,94,22,2,0,1,3,29.545,15,2012,1,2
7975,2012-06-12 16:00:00,209,30,2,0,1,2,29.545,16,2012,1,2
7976,2012-06-12 17:00:00,625,56,2,0,1,2,29.545,17,2012,1,2
7977,2012-06-12 18:00:00,596,57,2,0,1,1,31.82,18,2012,1,2
7978,2012-06-12 19:00:00,444,47,2,0,1,1,31.82,19,2012,1,2
7979,2012-06-12 20:00:00,350,36,2,0,1,1,31.82,20,2012,1,2
7980,2012-06-12 21:00:00,233,41,2,0,1,1,31.82,21,2012,0,2
7981,2012-06-12 22:00:00,188,19,2,0,1,1,29.545,22,2012,0,2
7982,2012-06-12 23:00:00,78,11,2,0,1,3,29.545,23,2012,0,2
7983,2012-06-13 00:00:00,27,7,2,0,1,2,29.545,0,2012,0,3
7984,2012-06-13 01:00:00,21,7,2,0,1,1,29.545,1,2012,0,3
7985,2012-06-13 02:00:00,4,0,2,0,1,1,28.79,2,2012,0,3
7986,2012-06-13 03:00:00,7,1,2,0,1,1,28.79,3,2012,0,3
7987,2012-06-13 04:00:00,9,1,2,0,1,1,28.03,4,2012,0,3
7988,2012-06-13 05:00:00,38,2,2,0,1,1,28.03,5,2012,1,3
7989,2012-06-13 06:00:00,188,6,2,0,1,1,28.03,6,2012,1,3
7990,2012-06-13 07:00:00,480,25,2,0,1,1,28.03,7,2012,1,3
7991,2012-06-13 08:00:00,672,41,2,0,1,2,29.545,8,2012,1,3
7992,2012-06-13 09:00:00,298,54,2,0,1,2,30.305,9,2012,1,3
7993,2012-06-13 10:00:00,134,64,2,0,1,2,30.305,10,2012,1,3
7994,2012-06-13 11:00:00,182,64,2,0,1,2,31.06,11,2012,1,3
7995,2012-06-13 12:00:00,241,93,2,0,1,2,31.82,12,2012,1,3
7996,2012-06-13 13:00:00,203,52,2,0,1,2,31.82,13,2012,1,3
7997,2012-06-13 14:00:00,222,98,2,0,1,2,32.575,14,2012,1,3
7998,2012-06-13 15:00:00,216,65,2,0,1,1,32.575,15,2012,1,3
7999,2012-06-13 16:00:00,320,72,2,0,1,1,32.575,16,2012,1,3
8000,2012-06-13 17:00:00,782,75,2,0,1,1,32.575,17,2012,1,3
8001,2012-06-13 18:00:00,640,104,2,0,1,1,32.575,18,2012,1,3
8002,2012-06-13 19:00:00,548,123,2,0,1,1,31.82,19,2012,1,3
8003,2012-06-13 20:00:00,362,86,2,0,1,1,31.82,20,2012,1,3
8004,2012-06-13 21:00:00,317,79,2,0,1,1,31.06,21,2012,0,3
8005,2012-06-13 22:00:00,209,29,2,0,1,1,31.06,22,2012,0,3
8006,2012-06-13 23:00:00,128,25,2,0,1,1,31.06,23,2012,0,3
8007,2012-06-14 00:00:00,45,3,2,0,1,1,31.06,0,2012,0,4
8008,2012-06-14 01:00:00,17,4,2,0,1,1,31.06,1,2012,0,4
8009,2012-06-14 02:00:00,8,1,2,0,1,2,31.06,2,2012,0,4
8010,2012-06-14 03:00:00,4,1,2,0,1,2,31.06,3,2012,0,4
8011,2012-06-14 04:00:00,6,0,2,0,1,2,31.06,4,2012,0,4
8012,2012-06-14 05:00:00,40,0,2,0,1,2,31.06,5,2012,1,4
8013,2012-06-14 06:00:00,169,12,2,0,1,1,27.275,6,2012,1,4
8014,2012-06-14 07:00:00,480,26,2,0,1,1,30.305,7,2012,1,4
8015,2012-06-14 08:00:00,682,37,2,0,1,1,30.305,8,2012,1,4
8016,2012-06-14 09:00:00,312,45,2,0,1,1,30.305,9,2012,1,4
8017,2012-06-14 10:00:00,132,47,2,0,1,1,30.305,10,2012,1,4
8018,2012-06-14 11:00:00,168,60,2,0,1,1,31.06,11,2012,1,4
8019,2012-06-14 12:00:00,210,55,2,0,1,2,31.06,12,2012,1,4
8020,2012-06-14 13:00:00,213,71,2,0,1,1,31.82,13,2012,1,4
8021,2012-06-14 14:00:00,214,84,2,0,1,1,32.575,14,2012,1,4
8022,2012-06-14 15:00:00,213,111,2,0,1,1,33.335,15,2012,1,4
8023,2012-06-14 16:00:00,368,70,2,0,1,1,33.335,16,2012,1,4
8024,2012-06-14 17:00:00,750,117,2,0,1,1,33.335,17,2012,1,4
8025,2012-06-14 18:00:00,716,107,2,0,1,1,33.335,18,2012,1,4
8026,2012-06-14 19:00:00,483,96,2,0,1,1,32.575,19,2012,1,4
8027,2012-06-14 20:00:00,351,84,2,0,1,1,31.06,20,2012,1,4
8028,2012-06-14 21:00:00,270,67,2,0,1,1,30.305,21,2012,0,4
8029,2012-06-14 22:00:00,196,46,2,0,1,2,30.305,22,2012,0,4
8030,2012-06-14 23:00:00,136,36,2,0,1,2,30.305,23,2012,0,4
8031,2012-06-15 00:00:00,68,26,2,0,1,1,29.545,0,2012,0,5
8032,2012-06-15 01:00:00,42,9,2,0,1,1,27.275,1,2012,0,5
8033,2012-06-15 02:00:00,15,0,2,0,1,1,26.515,2,2012,0,5
8034,2012-06-15 03:00:00,3,2,2,0,1,1,26.515,3,2012,0,5
8035,2012-06-15 04:00:00,13,1,2,0,1,1,26.515,4,2012,0,5
8036,2012-06-15 05:00:00,31,2,2,0,1,1,25.76,5,2012,1,5
8037,2012-06-15 06:00:00,142,9,2,0,1,1,25.76,6,2012,1,5
8038,2012-06-15 07:00:00,413,17,2,0,1,1,26.515,7,2012,1,5
8039,2012-06-15 08:00:00,609,44,2,0,1,1,29.545,8,2012,1,5
8040,2012-06-15 09:00:00,308,58,2,0,1,1,30.305,9,2012,1,5
8041,2012-06-15 10:00:00,160,56,2,0,1,1,31.06,10,2012,1,5
8042,2012-06-15 11:00:00,180,106,2,0,1,1,31.06,11,2012,1,5
8043,2012-06-15 12:00:00,292,111,2,0,1,1,31.82,12,2012,1,5
8044,2012-06-15 13:00:00,272,121,2,0,1,1,31.82,13,2012,1,5
8045,2012-06-15 14:00:00,255,121,2,0,1,1,32.575,14,2012,1,5
8046,2012-06-15 15:00:00,270,107,2,0,1,1,32.575,15,2012,1,5
8047,2012-06-15 16:00:00,426,132,2,0,1,1,32.575,16,2012,1,5
8048,2012-06-15 17:00:00,698,125,2,0,1,1,32.575,17,2012,1,5
8049,2012-06-15 18:00:00,572,121,2,0,1,1,32.575,18,2012,1,5
8050,2012-06-15 19:00:00,369,98,2,0,1,1,31.82,19,2012,1,5
8051,2012-06-15 20:00:00,296,89,2,0,1,1,31.82,20,2012,1,5
8052,2012-06-15 21:00:00,250,83,2,0,1,1,31.06,21,2012,0,5
8053,2012-06-15 22:00:00,242,79,2,0,1,1,31.06,22,2012,0,5
8054,2012-06-15 23:00:00,176,46,2,0,1,1,31.06,23,2012,0,5
8055,2012-06-16 00:00:00,112,25,2,0,0,1,27.275,0,2012,0,6
8056,2012-06-16 01:00:00,79,16,2,0,0,1,26.515,1,2012,0,6
8057,2012-06-16 02:00:00,55,12,2,0,0,1,27.275,2,2012,0,6
8058,2012-06-16 03:00:00,19,8,2,0,0,1,26.515,3,2012,0,6
8059,2012-06-16 04:00:00,5,3,2,0,0,1,25.76,4,2012,0,6
8060,2012-06-16 05:00:00,21,2,2,0,0,1,25.76,5,2012,1,6
8061,2012-06-16 06:00:00,36,11,2,0,0,1,25.76,6,2012,1,6
8062,2012-06-16 07:00:00,68,10,2,0,0,1,25.76,7,2012,1,6
8063,2012-06-16 08:00:00,157,47,2,0,0,1,27.275,8,2012,1,6
8064,2012-06-16 09:00:00,279,88,2,0,0,1,30.305,9,2012,1,6
8065,2012-06-16 10:00:00,296,139,2,0,0,1,31.06,10,2012,1,6
8066,2012-06-16 11:00:00,353,213,2,0,0,1,31.06,11,2012,1,6
8067,2012-06-16 12:00:00,349,254,2,0,0,1,31.82,12,2012,1,6
8068,2012-06-16 13:00:00,324,293,2,0,0,1,32.575,13,2012,1,6
8069,2012-06-16 14:00:00,309,264,2,0,0,1,32.575,14,2012,1,6
8070,2012-06-16 15:00:00,288,295,2,0,0,1,32.575,15,2012,1,6
8071,2012-06-16 16:00:00,304,238,2,0,0,2,32.575,16,2012,1,6
8072,2012-06-16 17:00:00,349,244,2,0,0,2,32.575,17,2012,1,6
8073,2012-06-16 18:00:00,315,256,2,0,0,2,32.575,18,2012,1,6
8074,2012-06-16 19:00:00,277,184,2,0,0,2,31.82,19,2012,1,6
8075,2012-06-16 20:00:00,229,123,2,0,0,2,31.06,20,2012,1,6
8076,2012-06-16 21:00:00,192,98,2,0,0,2,31.06,21,2012,0,6
8077,2012-06-16 22:00:00,189,91,2,0,0,1,31.06,22,2012,0,6
8078,2012-06-16 23:00:00,134,49,2,0,0,1,31.06,23,2012,0,6
8079,2012-06-17 00:00:00,117,31,2,0,0,1,26.515,0,2012,0,7
8080,2012-06-17 01:00:00,67,21,2,0,0,1,26.515,1,2012,0,7
8081,2012-06-17 02:00:00,55,19,2,0,0,1,26.515,2,2012,0,7
8082,2012-06-17 03:00:00,22,6,2,0,0,1,25.76,3,2012,0,7
8083,2012-06-17 04:00:00,16,2,2,0,0,1,25.76,4,2012,0,7
8084,2012-06-17 05:00:00,13,4,2,0,0,1,25.76,5,2012,1,7
8085,2012-06-17 06:00:00,16,7,2,0,0,1,25.0,6,2012,1,7
8086,2012-06-17 07:00:00,30,18,2,0,0,1,25.0,7,2012,1,7
8087,2012-06-17 08:00:00,95,24,2,0,0,1,26.515,8,2012,1,7
8088,2012-06-17 09:00:00,183,91,2,0,0,1,26.515,9,2012,1,7
8089,2012-06-17 10:00:00,288,148,2,0,0,1,27.275,10,2012,1,7
8090,2012-06-17 11:00:00,350,196,2,0,0,1,31.06,11,2012,1,7
8091,2012-06-17 12:00:00,355,260,2,0,0,1,31.06,12,2012,1,7
8092,2012-06-17 13:00:00,347,267,2,0,0,1,31.06,13,2012,1,7
8093,2012-06-17 14:00:00,327,255,2,0,0,1,31.06,14,2012,1,7
8094,2012-06-17 15:00:00,260,203,2,0,0,1,31.06,15,2012,1,7
8095,2012-06-17 16:00:00,340,240,2,0,0,1,31.06,16,2012,1,7
8096,2012-06-17 17:00:00,361,232,2,0,0,1,31.06,17,2012,1,7
8097,2012-06-17 18:00:00,310,203,2,0,0,1,31.06,18,2012,1,7
8098,2012-06-17 19:00:00,244,146,2,0,0,1,31.06,19,2012,1,7
8099,2012-06-17 20:00:00,201,101,2,0,0,1,31.06,20,2012,1,7
8100,2012-06-17 21:00:00,170,76,2,0,0,1,31.06,21,2012,0,7
8101,2012-06-17 22:00:00,98,55,2,0,0,1,30.305,22,2012,0,7
8102,2012-06-17 23:00:00,79,29,2,0,0,1,27.275,23,2012,0,7
8103,2012-06-18 00:00:00,28,12,2,0,1,1,26.515,0,2012,0,1
8104,2012-06-18 01:00:00,5,9,2,0,1,1,25.76,1,2012,0,1
8105,2012-06-18 02:00:00,6,3,2,0,1,1,25.76,2,2012,0,1
8106,2012-06-18 03:00:00,3,1,2,0,1,2,25.0,3,2012,0,1
8107,2012-06-18 04:00:00,9,0,2,0,1,2,25.76,4,2012,0,1
8108,2012-06-18 05:00:00,22,1,2,0,1,3,25.0,5,2012,1,1
8109,2012-06-18 06:00:00,37,0,2,0,1,3,25.0,6,2012,1,1
8110,2012-06-18 07:00:00,135,10,2,0,1,3,25.0,7,2012,1,1
8111,2012-06-18 08:00:00,447,27,2,0,1,2,25.76,8,2012,1,1
8112,2012-06-18 09:00:00,222,28,2,0,1,2,25.76,9,2012,1,1
8113,2012-06-18 10:00:00,78,13,2,0,1,3,25.76,10,2012,1,1
8114,2012-06-18 11:00:00,96,25,2,0,1,2,25.76,11,2012,1,1
8115,2012-06-18 12:00:00,139,29,2,0,1,3,26.515,12,2012,1,1
8116,2012-06-18 13:00:00,174,51,2,0,1,2,27.275,13,2012,1,1
8117,2012-06-18 14:00:00,160,59,2,0,1,2,27.275,14,2012,1,1
8118,2012-06-18 15:00:00,176,61,2,0,1,2,29.545,15,2012,1,1
8119,2012-06-18 16:00:00,279,53,2,0,1,2,29.545,16,2012,1,1
8120,2012-06-18 17:00:00,669,54,2,0,1,2,29.545,17,2012,1,1
8121,2012-06-18 18:00:00,595,47,2,0,1,2,30.305,18,2012,1,1
8122,2012-06-18 19:00:00,411,52,2,0,1,2,29.545,19,2012,1,1
8123,2012-06-18 20:00:00,317,45,2,0,1,2,29.545,20,2012,1,1
8124,2012-06-18 21:00:00,238,35,2,0,1,2,29.545,21,2012,0,1
8125,2012-06-18 22:00:00,143,21,2,0,1,2,29.545,22,2012,0,1
8126,2012-06-18 23:00:00,57,17,2,0,1,3,28.79,23,2012,0,1
8127,2012-06-19 00:00:00,30,5,2,0,1,2,28.79,0,2012,0,2
8128,2012-06-19 01:00:00,13,1,2,0,1,2,28.79,1,2012,0,2
8129,2012-06-19 02:00:00,14,1,2,0,1,2,28.79,2,2012,0,2
8130,2012-06-19 03:00:00,7,1,2,0,1,2,28.79,3,2012,0,2
8131,2012-06-19 04:00:00,9,1,2,0,1,2,28.79,4,2012,0,2
8132,2012-06-19 05:00:00,34,3,2,0,1,2,28.79,5,2012,1,2
8133,2012-06-19 06:00:00,152,9,2,0,1,2,28.79,6,2012,1,2
8134,2012-06-19 07:00:00,462,18,2,0,1,2,28.79,7,2012,1,2
8135,2012-06-19 08:00:00,633,40,2,0,1,2,28.79,8,2012,1,2
8136,2012-06-19 09:00:00,288,40,2,0,1,1,30.305,9,2012,1,2
8137,2012-06-19 10:00:00,136,44,2,0,1,1,30.305,10,2012,1,2
8138,2012-06-19 11:00:00,174,56,2,0,1,1,31.06,11,2012,1,2
8139,2012-06-19 12:00:00,222,70,2,0,1,1,32.575,12,2012,1,2
8140,2012-06-19 13:00:00,203,69,2,0,1,1,34.09,13,2012,1,2
8141,2012-06-19 14:00:00,166,61,2,0,1,1,35.605,14,2012,1,2
8142,2012-06-19 15:00:00,187,72,2,0,1,1,37.12,15,2012,1,2
8143,2012-06-19 16:00:00,286,48,2,0,1,1,37.88,16,2012,1,2
8144,2012-06-19 17:00:00,725,86,2,0,1,1,37.88,17,2012,1,2
8145,2012-06-19 18:00:00,704,91,2,0,1,1,37.88,18,2012,1,2
8146,2012-06-19 19:00:00,432,82,2,0,1,1,38.635,19,2012,1,2
8147,2012-06-19 20:00:00,399,59,2,0,1,1,37.88,20,2012,1,2
8148,2012-06-19 21:00:00,239,37,2,0,1,1,35.605,21,2012,0,2
8149,2012-06-19 22:00:00,240,51,2,0,1,1,34.85,22,2012,0,2
8150,2012-06-19 23:00:00,102,23,2,0,1,1,34.85,23,2012,0,2
8151,2012-07-01 00:00:00,122,27,3,0,0,1,36.365,0,2012,0,7
8152,2012-07-01 01:00:00,81,12,3,0,0,1,34.85,1,2012,0,7
8153,2012-07-01 02:00:00,69,21,3,0,0,1,34.85,2,2012,0,7
8154,2012-07-01 03:00:00,27,6,3,0,0,1,35.605,3,2012,0,7
8155,2012-07-01 04:00:00,4,0,3,0,0,1,33.335,4,2012,0,7
8156,2012-07-01 05:00:00,7,3,3,0,0,1,31.82,5,2012,1,7
8157,2012-07-01 06:00:00,19,8,3,0,0,1,33.335,6,2012,1,7
8158,2012-07-01 07:00:00,37,13,3,0,0,1,34.85,7,2012,1,7
8159,2012-07-01 08:00:00,106,36,3,0,0,1,37.12,8,2012,1,7
8160,2012-07-01 09:00:00,168,51,3,0,0,1,39.395,9,2012,1,7
8161,2012-07-01 10:00:00,268,98,3,0,0,1,39.395,10,2012,1,7
8162,2012-07-01 11:00:00,256,121,3,0,0,1,40.15,11,2012,1,7
8163,2012-07-01 12:00:00,319,114,3,0,0,1,40.91,12,2012,1,7
8164,2012-07-01 13:00:00,309,111,3,0,0,1,41.665,13,2012,1,7
8165,2012-07-01 14:00:00,346,98,3,0,0,1,41.665,14,2012,1,7
8166,2012-07-01 15:00:00,244,101,3,0,0,1,40.91,15,2012,1,7
8167,2012-07-01 16:00:00,228,85,3,0,0,1,41.665,16,2012,1,7
8168,2012-07-01 17:00:00,323,90,3,0,0,1,40.15,17,2012,1,7
8169,2012-07-01 18:00:00,275,95,3,0,0,1,38.635,18,2012,1,7
8170,2012-07-01 19:00:00,279,103,3,0,0,1,37.12,19,2012,1,7
8171,2012-07-01 20:00:00,244,88,3,0,0,1,37.12,20,2012,1,7
8172,2012-07-01 21:00:00,181,77,3,0,0,1,37.12,21,2012,0,7
8173,2012-07-01 22:00:00,110,41,3,0,0,1,37.12,22,2012,0,7
8174,2012-07-01 23:00:00,88,22,3,0,0,3,35.605,23,2012,0,7
8175,2012-07-02 00:00:00,31,12,3,0,1,2,35.605,0,2012,0,1
8176,2012-07-02 01:00:00,14,3,3,0,1,2,35.605,1,2012,0,1
8177,2012-07-02 02:00:00,14,1,3,0,1,2,33.335,2,2012,0,1
8178,2012-07-02 03:00:00,5,0,3,0,1,2,33.335,3,2012,0,1
8179,2012-07-02 04:00:00,10,2,3,0,1,2,33.335,4,2012,0,1
8180,2012-07-02 05:00:00,37,3,3,0,1,2,33.335,5,2012,1,1
8181,2012-07-02 06:00:00,132,4,3,0,1,1,32.575,6,2012,1,1
8182,2012-07-02 07:00:00,390,8,3,0,1,1,33.335,7,2012,1,1
8183,2012-07-02 08:00:00,548,20,3,0,1,1,34.85,8,2012,1,1
8184,2012-07-02 09:00:00,239,56,3,0,1,1,34.85,9,2012,1,1
8185,2012-07-02 10:00:00,104,70,3,0,1,1,36.365,10,2012,1,1
8186,2012-07-02 11:00:00,134,67,3,0,1,1,36.365,11,2012,1,1
8187,2012-07-02 12:00:00,183,74,3,0,1,1,36.365,12,2012,1,1
8188,2012-07-02 13:00:00,162,74,3,0,1,1,37.88,13,2012,1,1
8189,2012-07-02 14:00:00,151,79,3,0,1,1,37.88,14,2012,1,1
8190,2012-07-02 15:00:00,175,59,3,0,1,1,37.12,15,2012,1,1
8191,2012-07-02 16:00:00,304,61,3,0,1,1,37.12,16,2012,1,1
8192,2012-07-02 17:00:00,665,82,3,0,1,1,36.365,17,2012,1,1
