,datetime,season,holiday,workingday,weather,atemp,casual,registered,hour,year,sunindicator
9189,2012-09-06 06:00:00,3,0,1,2,33.335,11,189,6,2012,1
9190,2012-09-06 07:00:00,3,0,1,2,33.335,21,461,7,2012,1
9191,2012-09-06 08:00:00,3,0,1,3,33.335,24,622,8,2012,1
9192,2012-09-06 09:00:00,3,0,1,3,29.545,8,115,9,2012,1
9193,2012-09-06 10:00:00,3,0,1,3,29.545,9,40,10,2012,1
9194,2012-09-06 11:00:00,3,0,1,3,33.335,10,52,11,2012,1
9195,2012-09-06 12:00:00,3,0,1,2,34.85,11,126,12,2012,1
9196,2012-09-06 13:00:00,3,0,1,2,34.85,39,152,13,2012,1
9197,2012-09-06 14:00:00,3,0,1,1,35.605,38,178,14,2012,1
9198,2012-09-06 15:00:00,3,0,1,1,34.85,42,228,15,2012,1
9199,2012-09-06 16:00:00,3,0,1,1,34.85,42,374,16,2012,1
9200,2012-09-06 17:00:00,3,0,1,1,34.85,67,741,17,2012,1
9201,2012-09-06 18:00:00,3,0,1,1,34.09,74,761,18,2012,1
9202,2012-09-06 19:00:00,3,0,1,1,31.82,54,504,19,2012,0
9203,2012-09-06 20:00:00,3,0,1,1,30.305,50,356,20,2012,0
9204,2012-09-06 21:00:00,3,0,1,1,28.79,32,240,21,2012,0
9205,2012-09-06 22:00:00,3,0,1,1,28.79,24,193,22,2012,0
9206,2012-09-06 23:00:00,3,0,1,1,28.79,19,150,23,2012,0
9207,2012-09-07 00:00:00,3,0,1,1,28.79,17,79,0,2012,0
9208,2012-09-07 01:00:00,3,0,1,1,28.03,10,19,1,2012,0
9209,2012-09-07 02:00:00,3,0,1,1,28.79,1,10,2,2012,0
9210,2012-09-07 03:00:00,3,0,1,1,28.79,0,9,3,2012,0
9211,2012-09-07 04:00:00,3,0,1,1,28.03,1,7,4,2012,0
9212,2012-09-07 05:00:00,3,0,1,1,28.03,1,39,5,2012,0
9213,2012-09-07 06:00:00,3,0,1,1,28.03,5,135,6,2012,1
9214,2012-09-07 07:00:00,3,0,1,1,28.79,21,465,7,2012,1
9215,2012-09-07 08:00:00,3,0,1,1,30.305,29,690,8,2012,1
9216,2012-09-07 09:00:00,3,0,1,1,33.335,33,311,9,2012,1
9217,2012-09-07 10:00:00,3,0,1,1,34.85,53,171,10,2012,1
9218,2012-09-07 11:00:00,3,0,1,1,35.605,81,215,11,2012,1
9219,2012-09-07 12:00:00,3,0,1,1,37.12,76,247,12,2012,1
9220,2012-09-07 13:00:00,3,0,1,1,38.635,71,283,13,2012,1
9221,2012-09-07 14:00:00,3,0,1,1,38.635,66,187,14,2012,1
9222,2012-09-07 15:00:00,3,0,1,1,37.88,66,265,15,2012,1
9223,2012-09-07 16:00:00,3,0,1,1,37.88,75,395,16,2012,1
9224,2012-09-07 17:00:00,3,0,1,1,37.12,88,684,17,2012,1
9225,2012-09-07 18:00:00,3,0,1,1,35.605,95,697,18,2012,1
9226,2012-09-07 19:00:00,3,0,1,1,34.09,70,498,19,2012,0
9227,2012-09-07 20:00:00,3,0,1,1,34.09,51,340,20,2012,0
9228,2012-09-07 21:00:00,3,0,1,1,33.335,55,246,21,2012,0
9229,2012-09-07 22:00:00,3,0,1,1,33.335,52,247,22,2012,0
9230,2012-09-07 23:00:00,3,0,1,1,29.545,28,220,23,2012,0
9231,2012-09-08 00:00:00,3,0,0,1,29.545,20,130,0,2012,0
9232,2012-09-08 01:00:00,3,0,0,2,29.545,10,107,1,2012,0
9233,2012-09-08 02:00:00,3,0,0,1,29.545,9,68,2,2012,0
9234,2012-09-08 03:00:00,3,0,0,2,29.545,3,40,3,2012,0
9235,2012-09-08 04:00:00,3,0,0,2,29.545,3,8,4,2012,0
9236,2012-09-08 05:00:00,3,0,0,2,29.545,2,13,5,2012,0
9237,2012-09-08 06:00:00,3,0,0,2,29.545,8,26,6,2012,1
9238,2012-09-08 07:00:00,3,0,0,1,29.545,11,71,7,2012,1
9239,2012-09-08 08:00:00,3,0,0,1,33.335,33,197,8,2012,1
9240,2012-09-08 09:00:00,3,0,0,1,33.335,87,261,9,2012,1
9241,2012-09-08 10:00:00,3,0,0,1,34.85,100,322,10,2012,1
9242,2012-09-08 11:00:00,3,0,0,1,35.605,173,405,11,2012,1
9243,2012-09-08 12:00:00,3,0,0,1,37.88,220,474,12,2012,1
9244,2012-09-08 13:00:00,3,0,0,1,38.635,233,435,13,2012,1
9245,2012-09-08 14:00:00,3,0,0,1,38.635,260,366,14,2012,1
9246,2012-09-08 15:00:00,3,0,0,3,26.515,175,337,15,2012,1
9247,2012-09-08 16:00:00,3,0,0,3,26.515,19,95,16,2012,1
9248,2012-09-08 17:00:00,3,0,0,3,27.275,52,119,17,2012,1
9249,2012-09-08 18:00:00,3,0,0,3,27.275,27,140,18,2012,1
9250,2012-09-08 19:00:00,3,0,0,3,27.275,28,187,19,2012,0
9251,2012-09-08 20:00:00,3,0,0,2,27.275,28,166,20,2012,0
9252,2012-09-08 21:00:00,3,0,0,2,28.03,26,155,21,2012,0
9253,2012-09-08 22:00:00,3,0,0,2,27.275,18,176,22,2012,0
9254,2012-09-08 23:00:00,3,0,0,2,27.275,12,121,23,2012,0
9255,2012-09-09 00:00:00,3,0,0,2,26.515,18,106,0,2012,0
9256,2012-09-09 01:00:00,3,0,0,1,26.515,20,104,1,2012,0
9257,2012-09-09 02:00:00,3,0,0,1,25.76,15,81,2,2012,0
9258,2012-09-09 03:00:00,3,0,0,1,25.76,14,32,3,2012,0
9259,2012-09-09 04:00:00,3,0,0,1,25.0,12,16,4,2012,0
9260,2012-09-09 05:00:00,3,0,0,1,25.0,16,39,5,2012,0
9261,2012-09-09 06:00:00,3,0,0,1,25.0,11,24,6,2012,1
9262,2012-09-09 07:00:00,3,0,0,1,25.76,20,50,7,2012,1
9263,2012-09-09 08:00:00,3,0,0,1,27.275,27,143,8,2012,1
9264,2012-09-09 09:00:00,3,0,0,1,30.305,85,214,9,2012,1
9265,2012-09-09 10:00:00,3,0,0,1,31.06,172,323,10,2012,1
9266,2012-09-09 11:00:00,3,0,0,1,31.06,194,391,11,2012,1
9267,2012-09-09 12:00:00,3,0,0,1,31.06,247,510,12,2012,1
9268,2012-09-09 13:00:00,3,0,0,1,31.82,238,491,13,2012,1
9269,2012-09-09 14:00:00,3,0,0,1,32.575,232,415,14,2012,1
9270,2012-09-09 15:00:00,3,0,0,1,32.575,284,412,15,2012,1
9271,2012-09-09 16:00:00,3,0,0,1,31.82,228,473,16,2012,1
9272,2012-09-09 17:00:00,3,0,0,1,31.82,213,458,17,2012,1
9273,2012-09-09 18:00:00,3,0,0,1,31.06,156,404,18,2012,1
9274,2012-09-09 19:00:00,3,0,0,1,31.06,134,362,19,2012,0
9275,2012-09-09 20:00:00,3,0,0,1,31.06,91,265,20,2012,0
9276,2012-09-09 21:00:00,3,0,0,1,31.06,57,149,21,2012,0
9277,2012-09-09 22:00:00,3,0,0,1,27.275,64,125,22,2012,0
9278,2012-09-09 23:00:00,3,0,0,1,26.515,22,70,23,2012,0
9279,2012-09-10 00:00:00,3,0,1,1,26.515,6,35,0,2012,0
9280,2012-09-10 01:00:00,3,0,1,1,25.76,7,11,1,2012,0
9281,2012-09-10 02:00:00,3,0,1,1,25.76,11,6,2,2012,0
9282,2012-09-10 03:00:00,3,0,1,1,25.0,5,7,3,2012,0
9283,2012-09-10 04:00:00,3,0,1,1,25.0,1,4,4,2012,0
9284,2012-09-10 05:00:00,3,0,1,1,24.24,4,36,5,2012,0
9285,2012-09-10 06:00:00,3,0,1,1,24.24,8,172,6,2012,1
9286,2012-09-10 07:00:00,3,0,1,1,25.0,20,427,7,2012,1
9287,2012-09-10 08:00:00,3,0,1,1,26.515,33,697,8,2012,1
9288,2012-09-10 09:00:00,3,0,1,1,31.06,40,321,9,2012,1
9289,2012-09-10 10:00:00,3,0,1,1,31.06,42,168,10,2012,1
9290,2012-09-10 11:00:00,3,0,1,1,31.06,69,167,11,2012,1
9291,2012-09-10 12:00:00,3,0,1,1,31.06,76,256,12,2012,1
9292,2012-09-10 13:00:00,3,0,1,1,31.06,72,251,13,2012,1
9293,2012-09-10 14:00:00,3,0,1,1,31.06,107,233,14,2012,1
9294,2012-09-10 15:00:00,3,0,1,1,31.06,115,231,15,2012,1
9295,2012-09-10 16:00:00,3,0,1,1,31.06,108,380,16,2012,1
9296,2012-09-10 17:00:00,3,0,1,1,31.06,127,744,17,2012,1
9297,2012-09-10 18:00:00,3,0,1,1,31.06,111,857,18,2012,1
9298,2012-09-10 19:00:00,3,0,1,1,31.06,71,562,19,2012,0
9299,2012-09-10 20:00:00,3,0,1,1,31.06,34,356,20,2012,0
9300,2012-09-10 21:00:00,3,0,1,1,26.515,29,256,21,2012,0
9301,2012-09-10 22:00:00,3,0,1,1,25.76,15,144,22,2012,0
9302,2012-09-10 23:00:00,3,0,1,1,25.76,7,86,23,2012,0
9303,2012-09-11 00:00:00,3,0,1,1,25.0,5,27,0,2012,0
9304,2012-09-11 01:00:00,3,0,1,1,24.24,0,10,1,2012,0
9305,2012-09-11 02:00:00,3,0,1,1,23.485,1,5,2,2012,0
9306,2012-09-11 03:00:00,3,0,1,1,23.485,1,7,3,2012,0
9307,2012-09-11 04:00:00,3,0,1,1,23.485,1,8,4,2012,0
9308,2012-09-11 05:00:00,3,0,1,1,22.725,3,41,5,2012,0
9309,2012-09-11 06:00:00,3,0,1,1,22.725,11,200,6,2012,1
9310,2012-09-11 07:00:00,3,0,1,1,24.24,24,572,7,2012,1
9311,2012-09-11 08:00:00,3,0,1,1,25.76,48,702,8,2012,1
9312,2012-09-11 09:00:00,3,0,1,1,31.06,35,323,9,2012,1
9313,2012-09-11 10:00:00,3,0,1,1,31.06,54,142,10,2012,1
9314,2012-09-11 11:00:00,3,0,1,1,31.06,60,187,11,2012,1
9315,2012-09-11 12:00:00,3,0,1,1,31.06,62,254,12,2012,1
9316,2012-09-11 13:00:00,3,0,1,1,31.06,72,256,13,2012,1
9317,2012-09-11 14:00:00,3,0,1,1,31.06,74,181,14,2012,1
9318,2012-09-11 15:00:00,3,0,1,1,31.82,73,253,15,2012,1
9319,2012-09-11 16:00:00,3,0,1,1,31.82,99,437,16,2012,1
9320,2012-09-11 17:00:00,3,0,1,1,31.82,168,802,17,2012,1
9321,2012-09-11 18:00:00,3,0,1,1,31.06,110,767,18,2012,1
9322,2012-09-11 19:00:00,3,0,1,1,31.06,56,540,19,2012,0
9323,2012-09-11 20:00:00,3,0,1,1,27.275,40,421,20,2012,0
9324,2012-09-11 21:00:00,3,0,1,1,26.515,28,282,21,2012,0
9325,2012-09-11 22:00:00,3,0,1,1,26.515,27,189,22,2012,0
9326,2012-09-11 23:00:00,3,0,1,1,25.76,18,91,23,2012,0
9327,2012-09-12 00:00:00,3,0,1,1,25.0,8,41,0,2012,0
9328,2012-09-12 01:00:00,3,0,1,1,25.0,2,19,1,2012,0
9329,2012-09-12 02:00:00,3,0,1,1,25.0,2,9,2,2012,0
9330,2012-09-12 03:00:00,3,0,1,1,24.24,0,7,3,2012,0
9331,2012-09-12 04:00:00,3,0,1,1,24.24,0,5,4,2012,0
9332,2012-09-12 05:00:00,3,0,1,1,24.24,4,44,5,2012,0
9333,2012-09-12 06:00:00,3,0,1,1,24.24,6,199,6,2012,1
9334,2012-09-12 07:00:00,3,0,1,1,25.0,24,533,7,2012,1
9335,2012-09-12 08:00:00,3,0,1,1,26.515,43,727,8,2012,1
9336,2012-09-12 09:00:00,3,0,1,1,30.305,50,278,9,2012,1
9337,2012-09-12 10:00:00,3,0,1,1,30.305,57,148,10,2012,1
9338,2012-09-12 11:00:00,3,0,1,1,31.06,51,181,11,2012,1
9339,2012-09-12 12:00:00,3,0,1,1,31.82,88,264,12,2012,1
9340,2012-09-12 13:00:00,3,0,1,1,31.82,85,238,13,2012,1
9341,2012-09-12 14:00:00,3,0,1,1,31.82,78,200,14,2012,1
9342,2012-09-12 15:00:00,3,0,1,1,32.575,75,243,15,2012,1
9343,2012-09-12 16:00:00,3,0,1,1,32.575,90,419,16,2012,1
9344,2012-09-12 17:00:00,3,0,1,1,31.82,114,811,17,2012,1
9345,2012-09-12 18:00:00,3,0,1,1,31.06,91,886,18,2012,1
9346,2012-09-12 19:00:00,3,0,1,1,31.06,78,557,19,2012,0
9347,2012-09-12 20:00:00,3,0,1,1,31.06,38,432,20,2012,0
9348,2012-09-12 21:00:00,3,0,1,1,30.305,27,279,21,2012,0
9349,2012-09-12 22:00:00,3,0,1,1,26.515,23,189,22,2012,0
9350,2012-09-12 23:00:00,3,0,1,1,26.515,16,111,23,2012,0
9351,2012-09-13 00:00:00,3,0,1,1,26.515,11,46,0,2012,0
9352,2012-09-13 01:00:00,3,0,1,1,25.76,6,22,1,2012,0
9353,2012-09-13 02:00:00,3,0,1,1,25.76,0,9,2,2012,0
9354,2012-09-13 03:00:00,3,0,1,1,25.0,2,9,3,2012,0
9355,2012-09-13 04:00:00,3,0,1,1,25.0,0,6,4,2012,0
9356,2012-09-13 05:00:00,3,0,1,1,25.0,3,54,5,2012,0
9357,2012-09-13 06:00:00,3,0,1,1,24.24,9,186,6,2012,1
9358,2012-09-13 07:00:00,3,0,1,1,25.76,22,549,7,2012,1
9359,2012-09-13 08:00:00,3,0,1,1,26.515,33,725,8,2012,1
9360,2012-09-13 09:00:00,3,0,1,1,30.305,46,292,9,2012,1
9361,2012-09-13 10:00:00,3,0,1,1,31.06,63,149,10,2012,1
9362,2012-09-13 11:00:00,3,0,1,1,31.06,71,183,11,2012,1
9363,2012-09-13 12:00:00,3,0,1,1,31.82,57,240,12,2012,1
9364,2012-09-13 13:00:00,3,0,1,1,31.82,60,223,13,2012,1
9365,2012-09-13 14:00:00,3,0,1,1,32.575,60,214,14,2012,1
9366,2012-09-13 15:00:00,3,0,1,1,32.575,99,253,15,2012,1
9367,2012-09-13 16:00:00,3,0,1,1,32.575,85,406,16,2012,1
9368,2012-09-13 17:00:00,3,0,1,1,32.575,97,787,17,2012,1
9369,2012-09-13 18:00:00,3,0,1,1,31.82,108,744,18,2012,1
9370,2012-09-13 19:00:00,3,0,1,1,30.305,80,594,19,2012,0
9371,2012-09-13 20:00:00,3,0,1,1,30.305,55,408,20,2012,0
9372,2012-09-13 21:00:00,3,0,1,1,30.305,26,291,21,2012,0
9373,2012-09-13 22:00:00,3,0,1,1,29.545,28,223,22,2012,0
9374,2012-09-13 23:00:00,3,0,1,1,27.275,33,137,23,2012,0
9375,2012-09-14 00:00:00,3,0,1,1,26.515,24,63,0,2012,0
9376,2012-09-14 01:00:00,3,0,1,1,26.515,6,35,1,2012,0
9377,2012-09-14 02:00:00,3,0,1,1,26.515,7,23,2,2012,0
9378,2012-09-14 03:00:00,3,0,1,1,25.76,5,9,3,2012,0
9379,2012-09-14 04:00:00,3,0,1,1,25.76,1,11,4,2012,0
9380,2012-09-14 05:00:00,3,0,1,1,25.76,1,40,5,2012,0
9381,2012-09-14 06:00:00,3,0,1,1,25.76,8,144,6,2012,1
9382,2012-09-14 07:00:00,3,0,1,2,26.515,17,437,7,2012,1
9383,2012-09-14 08:00:00,3,0,1,2,28.79,51,715,8,2012,1
9384,2012-09-14 09:00:00,3,0,1,2,29.545,46,301,9,2012,1
9385,2012-09-14 10:00:00,3,0,1,2,31.82,75,171,10,2012,1
9386,2012-09-14 11:00:00,3,0,1,2,31.82,84,196,11,2012,1
9387,2012-09-14 12:00:00,3,0,1,2,32.575,119,290,12,2012,1
9388,2012-09-14 13:00:00,3,0,1,2,32.575,107,301,13,2012,1
9389,2012-09-14 14:00:00,3,0,1,2,32.575,113,258,14,2012,1
9390,2012-09-14 15:00:00,3,0,1,2,33.335,94,273,15,2012,1
9391,2012-09-14 16:00:00,3,0,1,2,33.335,109,454,16,2012,1
9392,2012-09-14 17:00:00,3,0,1,1,33.335,137,757,17,2012,1
9393,2012-09-14 18:00:00,3,0,1,1,32.575,116,692,18,2012,1
9394,2012-09-14 19:00:00,3,0,1,1,31.82,83,496,19,2012,0
9395,2012-09-14 20:00:00,3,0,1,1,31.06,67,337,20,2012,0
9396,2012-09-14 21:00:00,3,0,1,1,30.305,42,270,21,2012,0
9397,2012-09-14 22:00:00,3,0,1,1,28.79,40,189,22,2012,0
9398,2012-09-14 23:00:00,3,0,1,1,29.545,27,168,23,2012,0
9399,2012-09-15 00:00:00,3,0,0,1,28.03,38,169,0,2012,0
9400,2012-09-15 01:00:00,3,0,0,1,29.545,8,101,1,2012,0
9401,2012-09-15 02:00:00,3,0,0,1,27.275,18,75,2,2012,0
9402,2012-09-15 03:00:00,3,0,0,1,29.545,6,31,3,2012,0
9403,2012-09-15 04:00:00,3,0,0,2,29.545,3,3,4,2012,0
9404,2012-09-15 05:00:00,3,0,0,1,27.275,1,15,5,2012,0
9405,2012-09-15 06:00:00,3,0,0,1,25.76,6,27,6,2012,1
9406,2012-09-15 07:00:00,3,0,0,1,25.76,10,63,7,2012,1
9407,2012-09-15 08:00:00,3,0,0,1,26.515,43,169,8,2012,1
9408,2012-09-15 09:00:00,3,0,0,1,31.06,79,263,9,2012,1
9409,2012-09-15 10:00:00,3,0,0,1,31.06,119,323,10,2012,1
9410,2012-09-15 11:00:00,3,0,0,1,31.06,228,399,11,2012,1
9411,2012-09-15 12:00:00,3,0,0,1,31.06,287,419,12,2012,1
9412,2012-09-15 13:00:00,3,0,0,1,31.82,327,377,13,2012,1
9413,2012-09-15 14:00:00,3,0,0,1,31.82,325,390,14,2012,1
9414,2012-09-15 15:00:00,3,0,0,2,31.82,312,342,15,2012,1
9415,2012-09-15 16:00:00,3,0,0,2,31.06,350,433,16,2012,1
9416,2012-09-15 17:00:00,3,0,0,2,31.06,295,434,17,2012,1
9417,2012-09-15 18:00:00,3,0,0,2,31.06,232,382,18,2012,1
9418,2012-09-15 19:00:00,3,0,0,1,31.06,169,309,19,2012,0
9419,2012-09-15 20:00:00,3,0,0,1,31.06,89,241,20,2012,0
9420,2012-09-15 21:00:00,3,0,0,1,26.515,86,210,21,2012,0
9421,2012-09-15 22:00:00,3,0,0,1,26.515,82,197,22,2012,0
9422,2012-09-15 23:00:00,3,0,0,1,25.76,47,182,23,2012,0
9423,2012-09-16 00:00:00,3,0,0,1,25.76,28,123,0,2012,0
9424,2012-09-16 01:00:00,3,0,0,1,25.76,35,82,1,2012,0
9425,2012-09-16 02:00:00,3,0,0,1,25.0,27,62,2,2012,0
9426,2012-09-16 03:00:00,3,0,0,1,24.24,10,38,3,2012,0
9427,2012-09-16 04:00:00,3,0,0,1,24.24,2,6,4,2012,0
9428,2012-09-16 05:00:00,3,0,0,1,24.24,3,10,5,2012,0
9429,2012-09-16 06:00:00,3,0,0,1,24.24,9,26,6,2012,1
9430,2012-09-16 07:00:00,3,0,0,1,24.24,28,43,7,2012,1
9431,2012-09-16 08:00:00,3,0,0,1,25.76,34,94,8,2012,1
9432,2012-09-16 09:00:00,3,0,0,1,27.275,70,226,9,2012,1
9433,2012-09-16 10:00:00,3,0,0,1,31.06,160,330,10,2012,1
9434,2012-09-16 11:00:00,3,0,0,1,31.06,183,376,11,2012,1
9435,2012-09-16 12:00:00,3,0,0,1,31.06,188,468,12,2012,1
9436,2012-09-16 13:00:00,3,0,0,1,31.06,240,454,13,2012,1
9437,2012-09-16 14:00:00,3,0,0,1,31.06,225,410,14,2012,1
9438,2012-09-16 15:00:00,3,0,0,1,31.06,215,342,15,2012,1
9439,2012-09-16 16:00:00,3,0,0,1,31.06,194,402,16,2012,1
9440,2012-09-16 17:00:00,3,0,0,1,31.06,177,393,17,2012,1
9441,2012-09-16 18:00:00,3,0,0,1,31.06,120,361,18,2012,1
9442,2012-09-16 19:00:00,3,0,0,1,31.06,91,312,19,2012,0
9443,2012-09-16 20:00:00,3,0,0,1,31.06,57,267,20,2012,0
9444,2012-09-16 21:00:00,3,0,0,1,31.06,43,148,21,2012,0
9445,2012-09-16 22:00:00,3,0,0,1,26.515,18,109,22,2012,0
9446,2012-09-16 23:00:00,3,0,0,1,25.76,9,85,23,2012,0
9447,2012-09-17 00:00:00,3,0,1,1,25.76,14,31,0,2012,0
9448,2012-09-17 01:00:00,3,0,1,1,25.0,9,12,1,2012,0
9449,2012-09-17 02:00:00,3,0,1,1,25.0,5,8,2,2012,0
9450,2012-09-17 03:00:00,3,0,1,1,24.24,0,7,3,2012,0
9451,2012-09-17 04:00:00,3,0,1,1,24.24,2,9,4,2012,0
9452,2012-09-17 05:00:00,3,0,1,1,23.485,1,44,5,2012,0
9453,2012-09-17 06:00:00,3,0,1,1,23.485,7,157,6,2012,1
9454,2012-09-17 07:00:00,3,0,1,1,25.0,18,474,7,2012,1
9455,2012-09-17 08:00:00,3,0,1,1,25.76,36,647,8,2012,1
9456,2012-09-17 09:00:00,3,0,1,1,27.275,34,265,9,2012,1
9457,2012-09-17 10:00:00,3,0,1,2,30.305,73,129,10,2012,1
9458,2012-09-17 11:00:00,3,0,1,2,30.305,61,191,11,2012,1
9459,2012-09-17 12:00:00,3,0,1,2,30.305,62,233,12,2012,1
9460,2012-09-17 13:00:00,3,0,1,1,30.305,112,231,13,2012,1
9461,2012-09-17 14:00:00,3,0,1,2,30.305,129,203,14,2012,1
9462,2012-09-17 15:00:00,3,0,1,2,30.305,82,256,15,2012,1
9463,2012-09-17 16:00:00,3,0,1,2,30.305,74,379,16,2012,1
9464,2012-09-17 17:00:00,3,0,1,2,30.305,102,740,17,2012,1
9465,2012-09-17 18:00:00,3,0,1,2,29.545,66,708,18,2012,1
9466,2012-09-17 19:00:00,3,0,1,2,29.545,51,435,19,2012,0
9467,2012-09-17 20:00:00,3,0,1,2,29.545,32,308,20,2012,0
9468,2012-09-17 21:00:00,3,0,1,3,28.79,28,205,21,2012,0
9469,2012-09-17 22:00:00,3,0,1,3,28.79,20,109,22,2012,0
9470,2012-09-17 23:00:00,3,0,1,3,25.76,4,66,23,2012,0
9471,2012-09-18 00:00:00,3,0,1,3,25.76,2,11,0,2012,0
9472,2012-09-18 01:00:00,3,0,1,3,25.76,0,5,1,2012,0
9473,2012-09-18 02:00:00,3,0,1,3,25.76,0,4,2,2012,0
9474,2012-09-18 03:00:00,3,0,1,2,27.275,0,6,3,2012,0
9475,2012-09-18 04:00:00,3,0,1,2,27.275,2,5,4,2012,0
9476,2012-09-18 05:00:00,3,0,1,2,28.79,3,45,5,2012,0
9477,2012-09-18 06:00:00,3,0,1,2,28.79,4,163,6,2012,1
9478,2012-09-18 07:00:00,3,0,1,2,28.79,13,343,7,2012,1
9479,2012-09-18 08:00:00,3,0,1,2,30.305,32,640,8,2012,1
9480,2012-09-18 09:00:00,3,0,1,2,30.305,27,266,9,2012,1
9481,2012-09-18 10:00:00,3,0,1,3,31.82,30,130,10,2012,1
9482,2012-09-18 11:00:00,3,0,1,2,31.82,36,115,11,2012,1
9483,2012-09-18 12:00:00,3,0,1,3,31.82,16,72,12,2012,1
9484,2012-09-18 13:00:00,3,0,1,2,33.335,17,97,13,2012,1
9485,2012-09-18 14:00:00,3,0,1,3,25.76,27,116,14,2012,1
9486,2012-09-18 15:00:00,3,0,1,3,27.275,1,35,15,2012,1
9487,2012-09-18 16:00:00,3,0,1,3,27.275,19,122,16,2012,1
9488,2012-09-18 17:00:00,3,0,1,3,27.275,36,302,17,2012,1
9489,2012-09-18 18:00:00,3,0,1,2,27.275,19,262,18,2012,1
9490,2012-09-18 19:00:00,3,0,1,2,27.275,22,302,19,2012,0
9491,2012-09-18 20:00:00,3,0,1,2,27.275,19,271,20,2012,0
9492,2012-09-18 21:00:00,3,0,1,2,27.275,21,186,21,2012,0
9493,2012-09-18 22:00:00,3,0,1,3,27.275,14,137,22,2012,0
9494,2012-09-18 23:00:00,3,0,1,2,26.515,11,67,23,2012,0
9495,2012-09-19 00:00:00,3,0,1,2,26.515,3,23,0,2012,0
9496,2012-09-19 01:00:00,3,0,1,2,25.76,0,12,1,2012,0
9497,2012-09-19 02:00:00,3,0,1,2,25.76,0,3,2,2012,0
9498,2012-09-19 03:00:00,3,0,1,2,25.0,1,4,3,2012,0
9499,2012-09-19 04:00:00,3,0,1,2,25.0,0,10,4,2012,0
9500,2012-09-19 05:00:00,3,0,1,2,25.0,2,54,5,2012,0
9501,2012-09-19 06:00:00,3,0,1,1,25.0,6,166,6,2012,1
9502,2012-09-19 07:00:00,3,0,1,1,25.0,16,529,7,2012,1
9503,2012-09-19 08:00:00,3,0,1,1,25.0,39,758,8,2012,1
9504,2012-09-19 09:00:00,3,0,1,1,25.76,26,336,9,2012,1
9505,2012-09-19 10:00:00,3,0,1,1,26.515,23,169,10,2012,1
9506,2012-09-19 11:00:00,3,0,1,1,31.06,44,203,11,2012,1
9507,2012-09-19 12:00:00,3,0,1,1,31.06,53,260,12,2012,1
9508,2012-09-19 13:00:00,3,0,1,1,31.06,55,234,13,2012,1
9509,2012-09-19 14:00:00,3,0,1,1,31.06,59,227,14,2012,1
9510,2012-09-19 15:00:00,3,0,1,1,31.06,57,254,15,2012,1
9511,2012-09-19 16:00:00,3,0,1,1,31.06,69,397,16,2012,1
9512,2012-09-19 17:00:00,3,0,1,1,31.06,74,812,17,2012,1
9513,2012-09-19 18:00:00,3,0,1,1,27.275,85,807,18,2012,1
9514,2012-09-19 19:00:00,3,0,1,1,26.515,72,539,19,2012,0
9515,2012-09-19 20:00:00,3,0,1,1,25.0,31,378,20,2012,0
9516,2012-09-19 21:00:00,3,0,1,1,24.24,25,324,21,2012,0
9517,2012-09-19 22:00:00,3,0,1,1,24.24,31,198,22,2012,0
9518,2012-09-19 23:00:00,3,0,1,1,23.485,17,106,23,2012,0
9519,2012-10-01 00:00:00,4,0,1,1,22.725,6,39,0,2012,0
9520,2012-10-01 01:00:00,4,0,1,1,21.97,5,13,1,2012,0
9521,2012-10-01 02:00:00,4,0,1,1,22.725,6,6,2,2012,0
9522,2012-10-01 03:00:00,4,0,1,1,21.97,1,6,3,2012,0
9523,2012-10-01 04:00:00,4,0,1,1,21.21,0,10,4,2012,0
9524,2012-10-01 05:00:00,4,0,1,1,21.97,2,34,5,2012,0
9525,2012-10-01 06:00:00,4,0,1,1,21.97,8,147,6,2012,1
9526,2012-10-01 07:00:00,4,0,1,1,21.97,13,470,7,2012,1
9527,2012-10-01 08:00:00,4,0,1,2,22.725,40,744,8,2012,1
9528,2012-10-01 09:00:00,4,0,1,2,25.0,26,314,9,2012,1
9529,2012-10-01 10:00:00,4,0,1,1,25.76,44,135,10,2012,1
9530,2012-10-01 11:00:00,4,0,1,1,27.275,76,196,11,2012,1
9531,2012-10-01 12:00:00,4,0,1,2,31.06,61,262,12,2012,1
9532,2012-10-01 13:00:00,4,0,1,2,31.06,80,225,13,2012,1
9533,2012-10-01 14:00:00,4,0,1,2,31.06,51,193,14,2012,1
9534,2012-10-01 15:00:00,4,0,1,2,31.06,95,234,15,2012,1
9535,2012-10-01 16:00:00,4,0,1,2,31.06,51,408,16,2012,1
9536,2012-10-01 17:00:00,4,0,1,3,26.515,65,791,17,2012,1
9537,2012-10-01 18:00:00,4,0,1,3,26.515,42,571,18,2012,1
9538,2012-10-01 19:00:00,4,0,1,2,25.76,33,483,19,2012,0
9539,2012-10-01 20:00:00,4,0,1,3,25.76,11,251,20,2012,0
9540,2012-10-01 21:00:00,4,0,1,2,25.76,13,205,21,2012,0
9541,2012-10-01 22:00:00,4,0,1,3,25.76,17,190,22,2012,0
9542,2012-10-01 23:00:00,4,0,1,3,25.76,17,88,23,2012,0
9543,2012-10-02 00:00:00,4,0,1,2,26.515,1,30,0,2012,0
9544,2012-10-02 01:00:00,4,0,1,2,25.76,0,11,1,2012,0
9545,2012-10-02 02:00:00,4,0,1,2,25.76,0,2,2,2012,0
