,datetime,registered,casual,season,holiday,workingday,weather,atemp,hour,year,sunindicator
9246,2012-09-08 15:00:00,337,175,3,0,0,3,26.515,15,2012,1
9247,2012-09-08 16:00:00,95,19,3,0,0,3,26.515,16,2012,1
9248,2012-09-08 17:00:00,119,52,3,0,0,3,27.275,17,2012,1
9249,2012-09-08 18:00:00,140,27,3,0,0,3,27.275,18,2012,1
9250,2012-09-08 19:00:00,187,28,3,0,0,3,27.275,19,2012,0
9251,2012-09-08 20:00:00,166,28,3,0,0,2,27.275,20,2012,0
9252,2012-09-08 21:00:00,155,26,3,0,0,2,28.03,21,2012,0
9253,2012-09-08 22:00:00,176,18,3,0,0,2,27.275,22,2012,0
9254,2012-09-08 23:00:00,121,12,3,0,0,2,27.275,23,2012,0
9255,2012-09-09 00:00:00,106,18,3,0,0,2,26.515,0,2012,0
9256,2012-09-09 01:00:00,104,20,3,0,0,1,26.515,1,2012,0
9257,2012-09-09 02:00:00,81,15,3,0,0,1,25.76,2,2012,0
9258,2012-09-09 03:00:00,32,14,3,0,0,1,25.76,3,2012,0
9259,2012-09-09 04:00:00,16,12,3,0,0,1,25.0,4,2012,0
9260,2012-09-09 05:00:00,39,16,3,0,0,1,25.0,5,2012,0
9261,2012-09-09 06:00:00,24,11,3,0,0,1,25.0,6,2012,1
9262,2012-09-09 07:00:00,50,20,3,0,0,1,25.76,7,2012,1
9263,2012-09-09 08:00:00,143,27,3,0,0,1,27.275,8,2012,1
9264,2012-09-09 09:00:00,214,85,3,0,0,1,30.305,9,2012,1
9265,2012-09-09 10:00:00,323,172,3,0,0,1,31.06,10,2012,1
9266,2012-09-09 11:00:00,391,194,3,0,0,1,31.06,11,2012,1
9267,2012-09-09 12:00:00,510,247,3,0,0,1,31.06,12,2012,1
9268,2012-09-09 13:00:00,491,238,3,0,0,1,31.82,13,2012,1
9269,2012-09-09 14:00:00,415,232,3,0,0,1,32.575,14,2012,1
9270,2012-09-09 15:00:00,412,284,3,0,0,1,32.575,15,2012,1
9271,2012-09-09 16:00:00,473,228,3,0,0,1,31.82,16,2012,1
9272,2012-09-09 17:00:00,458,213,3,0,0,1,31.82,17,2012,1
9273,2012-09-09 18:00:00,404,156,3,0,0,1,31.06,18,2012,1
9274,2012-09-09 19:00:00,362,134,3,0,0,1,31.06,19,2012,0
9275,2012-09-09 20:00:00,265,91,3,0,0,1,31.06,20,2012,0
9276,2012-09-09 21:00:00,149,57,3,0,0,1,31.06,21,2012,0
9277,2012-09-09 22:00:00,125,64,3,0,0,1,27.275,22,2012,0
9278,2012-09-09 23:00:00,70,22,3,0,0,1,26.515,23,2012,0
9279,2012-09-10 00:00:00,35,6,3,0,1,1,26.515,0,2012,0
9280,2012-09-10 01:00:00,11,7,3,0,1,1,25.76,1,2012,0
9281,2012-09-10 02:00:00,6,11,3,0,1,1,25.76,2,2012,0
9282,2012-09-10 03:00:00,7,5,3,0,1,1,25.0,3,2012,0
9283,2012-09-10 04:00:00,4,1,3,0,1,1,25.0,4,2012,0
9284,2012-09-10 05:00:00,36,4,3,0,1,1,24.24,5,2012,0
9285,2012-09-10 06:00:00,172,8,3,0,1,1,24.24,6,2012,1
9286,2012-09-10 07:00:00,427,20,3,0,1,1,25.0,7,2012,1
9287,2012-09-10 08:00:00,697,33,3,0,1,1,26.515,8,2012,1
9288,2012-09-10 09:00:00,321,40,3,0,1,1,31.06,9,2012,1
9289,2012-09-10 10:00:00,168,42,3,0,1,1,31.06,10,2012,1
9290,2012-09-10 11:00:00,167,69,3,0,1,1,31.06,11,2012,1
9291,2012-09-10 12:00:00,256,76,3,0,1,1,31.06,12,2012,1
9292,2012-09-10 13:00:00,251,72,3,0,1,1,31.06,13,2012,1
9293,2012-09-10 14:00:00,233,107,3,0,1,1,31.06,14,2012,1
9294,2012-09-10 15:00:00,231,115,3,0,1,1,31.06,15,2012,1
9295,2012-09-10 16:00:00,380,108,3,0,1,1,31.06,16,2012,1
9296,2012-09-10 17:00:00,744,127,3,0,1,1,31.06,17,2012,1
9297,2012-09-10 18:00:00,857,111,3,0,1,1,31.06,18,2012,1
9298,2012-09-10 19:00:00,562,71,3,0,1,1,31.06,19,2012,0
9299,2012-09-10 20:00:00,356,34,3,0,1,1,31.06,20,2012,0
9300,2012-09-10 21:00:00,256,29,3,0,1,1,26.515,21,2012,0
9301,2012-09-10 22:00:00,144,15,3,0,1,1,25.76,22,2012,0
9302,2012-09-10 23:00:00,86,7,3,0,1,1,25.76,23,2012,0
9303,2012-09-11 00:00:00,27,5,3,0,1,1,25.0,0,2012,0
9304,2012-09-11 01:00:00,10,0,3,0,1,1,24.24,1,2012,0
9305,2012-09-11 02:00:00,5,1,3,0,1,1,23.485,2,2012,0
9306,2012-09-11 03:00:00,7,1,3,0,1,1,23.485,3,2012,0
9307,2012-09-11 04:00:00,8,1,3,0,1,1,23.485,4,2012,0
9308,2012-09-11 05:00:00,41,3,3,0,1,1,22.725,5,2012,0
9309,2012-09-11 06:00:00,200,11,3,0,1,1,22.725,6,2012,1
9310,2012-09-11 07:00:00,572,24,3,0,1,1,24.24,7,2012,1
9311,2012-09-11 08:00:00,702,48,3,0,1,1,25.76,8,2012,1
9312,2012-09-11 09:00:00,323,35,3,0,1,1,31.06,9,2012,1
9313,2012-09-11 10:00:00,142,54,3,0,1,1,31.06,10,2012,1
9314,2012-09-11 11:00:00,187,60,3,0,1,1,31.06,11,2012,1
9315,2012-09-11 12:00:00,254,62,3,0,1,1,31.06,12,2012,1
9316,2012-09-11 13:00:00,256,72,3,0,1,1,31.06,13,2012,1
9317,2012-09-11 14:00:00,181,74,3,0,1,1,31.06,14,2012,1
9318,2012-09-11 15:00:00,253,73,3,0,1,1,31.82,15,2012,1
9319,2012-09-11 16:00:00,437,99,3,0,1,1,31.82,16,2012,1
9320,2012-09-11 17:00:00,802,168,3,0,1,1,31.82,17,2012,1
9321,2012-09-11 18:00:00,767,110,3,0,1,1,31.06,18,2012,1
9322,2012-09-11 19:00:00,540,56,3,0,1,1,31.06,19,2012,0
9323,2012-09-11 20:00:00,421,40,3,0,1,1,27.275,20,2012,0
9324,2012-09-11 21:00:00,282,28,3,0,1,1,26.515,21,2012,0
9325,2012-09-11 22:00:00,189,27,3,0,1,1,26.515,22,2012,0
9326,2012-09-11 23:00:00,91,18,3,0,1,1,25.76,23,2012,0
9327,2012-09-12 00:00:00,41,8,3,0,1,1,25.0,0,2012,0
9328,2012-09-12 01:00:00,19,2,3,0,1,1,25.0,1,2012,0
9329,2012-09-12 02:00:00,9,2,3,0,1,1,25.0,2,2012,0
9330,2012-09-12 03:00:00,7,0,3,0,1,1,24.24,3,2012,0
9331,2012-09-12 04:00:00,5,0,3,0,1,1,24.24,4,2012,0
9332,2012-09-12 05:00:00,44,4,3,0,1,1,24.24,5,2012,0
9333,2012-09-12 06:00:00,199,6,3,0,1,1,24.24,6,2012,1
9334,2012-09-12 07:00:00,533,24,3,0,1,1,25.0,7,2012,1
9335,2012-09-12 08:00:00,727,43,3,0,1,1,26.515,8,2012,1
9336,2012-09-12 09:00:00,278,50,3,0,1,1,30.305,9,2012,1
9337,2012-09-12 10:00:00,148,57,3,0,1,1,30.305,10,2012,1
9338,2012-09-12 11:00:00,181,51,3,0,1,1,31.06,11,2012,1
9339,2012-09-12 12:00:00,264,88,3,0,1,1,31.82,12,2012,1
9340,2012-09-12 13:00:00,238,85,3,0,1,1,31.82,13,2012,1
9341,2012-09-12 14:00:00,200,78,3,0,1,1,31.82,14,2012,1
9342,2012-09-12 15:00:00,243,75,3,0,1,1,32.575,15,2012,1
9343,2012-09-12 16:00:00,419,90,3,0,1,1,32.575,16,2012,1
9344,2012-09-12 17:00:00,811,114,3,0,1,1,31.82,17,2012,1
9345,2012-09-12 18:00:00,886,91,3,0,1,1,31.06,18,2012,1
9346,2012-09-12 19:00:00,557,78,3,0,1,1,31.06,19,2012,0
9347,2012-09-12 20:00:00,432,38,3,0,1,1,31.06,20,2012,0
9348,2012-09-12 21:00:00,279,27,3,0,1,1,30.305,21,2012,0
9349,2012-09-12 22:00:00,189,23,3,0,1,1,26.515,22,2012,0
9350,2012-09-12 23:00:00,111,16,3,0,1,1,26.515,23,2012,0
9351,2012-09-13 00:00:00,46,11,3,0,1,1,26.515,0,2012,0
9352,2012-09-13 01:00:00,22,6,3,0,1,1,25.76,1,2012,0
9353,2012-09-13 02:00:00,9,0,3,0,1,1,25.76,2,2012,0
9354,2012-09-13 03:00:00,9,2,3,0,1,1,25.0,3,2012,0
9355,2012-09-13 04:00:00,6,0,3,0,1,1,25.0,4,2012,0
9356,2012-09-13 05:00:00,54,3,3,0,1,1,25.0,5,2012,0
9357,2012-09-13 06:00:00,186,9,3,0,1,1,24.24,6,2012,1
9358,2012-09-13 07:00:00,549,22,3,0,1,1,25.76,7,2012,1
9359,2012-09-13 08:00:00,725,33,3,0,1,1,26.515,8,2012,1
9360,2012-09-13 09:00:00,292,46,3,0,1,1,30.305,9,2012,1
9361,2012-09-13 10:00:00,149,63,3,0,1,1,31.06,10,2012,1
9362,2012-09-13 11:00:00,183,71,3,0,1,1,31.06,11,2012,1
9363,2012-09-13 12:00:00,240,57,3,0,1,1,31.82,12,2012,1
9364,2012-09-13 13:00:00,223,60,3,0,1,1,31.82,13,2012,1
9365,2012-09-13 14:00:00,214,60,3,0,1,1,32.575,14,2012,1
9366,2012-09-13 15:00:00,253,99,3,0,1,1,32.575,15,2012,1
9367,2012-09-13 16:00:00,406,85,3,0,1,1,32.575,16,2012,1
9368,2012-09-13 17:00:00,787,97,3,0,1,1,32.575,17,2012,1
9369,2012-09-13 18:00:00,744,108,3,0,1,1,31.82,18,2012,1
9370,2012-09-13 19:00:00,594,80,3,0,1,1,30.305,19,2012,0
9371,2012-09-13 20:00:00,408,55,3,0,1,1,30.305,20,2012,0
9372,2012-09-13 21:00:00,291,26,3,0,1,1,30.305,21,2012,0
9373,2012-09-13 22:00:00,223,28,3,0,1,1,29.545,22,2012,0
9374,2012-09-13 23:00:00,137,33,3,0,1,1,27.275,23,2012,0
9375,2012-09-14 00:00:00,63,24,3,0,1,1,26.515,0,2012,0
9376,2012-09-14 01:00:00,35,6,3,0,1,1,26.515,1,2012,0
9377,2012-09-14 02:00:00,23,7,3,0,1,1,26.515,2,2012,0
9378,2012-09-14 03:00:00,9,5,3,0,1,1,25.76,3,2012,0
9379,2012-09-14 04:00:00,11,1,3,0,1,1,25.76,4,2012,0
9380,2012-09-14 05:00:00,40,1,3,0,1,1,25.76,5,2012,0
9381,2012-09-14 06:00:00,144,8,3,0,1,1,25.76,6,2012,1
9382,2012-09-14 07:00:00,437,17,3,0,1,2,26.515,7,2012,1
9383,2012-09-14 08:00:00,715,51,3,0,1,2,28.79,8,2012,1
9384,2012-09-14 09:00:00,301,46,3,0,1,2,29.545,9,2012,1
9385,2012-09-14 10:00:00,171,75,3,0,1,2,31.82,10,2012,1
9386,2012-09-14 11:00:00,196,84,3,0,1,2,31.82,11,2012,1
9387,2012-09-14 12:00:00,290,119,3,0,1,2,32.575,12,2012,1
9388,2012-09-14 13:00:00,301,107,3,0,1,2,32.575,13,2012,1
9389,2012-09-14 14:00:00,258,113,3,0,1,2,32.575,14,2012,1
9390,2012-09-14 15:00:00,273,94,3,0,1,2,33.335,15,2012,1
9391,2012-09-14 16:00:00,454,109,3,0,1,2,33.335,16,2012,1
9392,2012-09-14 17:00:00,757,137,3,0,1,1,33.335,17,2012,1
9393,2012-09-14 18:00:00,692,116,3,0,1,1,32.575,18,2012,1
9394,2012-09-14 19:00:00,496,83,3,0,1,1,31.82,19,2012,0
9395,2012-09-14 20:00:00,337,67,3,0,1,1,31.06,20,2012,0
9396,2012-09-14 21:00:00,270,42,3,0,1,1,30.305,21,2012,0
9397,2012-09-14 22:00:00,189,40,3,0,1,1,28.79,22,2012,0
9398,2012-09-14 23:00:00,168,27,3,0,1,1,29.545,23,2012,0
9399,2012-09-15 00:00:00,169,38,3,0,0,1,28.03,0,2012,0
9400,2012-09-15 01:00:00,101,8,3,0,0,1,29.545,1,2012,0
9401,2012-09-15 02:00:00,75,18,3,0,0,1,27.275,2,2012,0
9402,2012-09-15 03:00:00,31,6,3,0,0,1,29.545,3,2012,0
9403,2012-09-15 04:00:00,3,3,3,0,0,2,29.545,4,2012,0
9404,2012-09-15 05:00:00,15,1,3,0,0,1,27.275,5,2012,0
9405,2012-09-15 06:00:00,27,6,3,0,0,1,25.76,6,2012,1
9406,2012-09-15 07:00:00,63,10,3,0,0,1,25.76,7,2012,1
9407,2012-09-15 08:00:00,169,43,3,0,0,1,26.515,8,2012,1
9408,2012-09-15 09:00:00,263,79,3,0,0,1,31.06,9,2012,1
9409,2012-09-15 10:00:00,323,119,3,0,0,1,31.06,10,2012,1
9410,2012-09-15 11:00:00,399,228,3,0,0,1,31.06,11,2012,1
9411,2012-09-15 12:00:00,419,287,3,0,0,1,31.06,12,2012,1
9412,2012-09-15 13:00:00,377,327,3,0,0,1,31.82,13,2012,1
9413,2012-09-15 14:00:00,390,325,3,0,0,1,31.82,14,2012,1
9414,2012-09-15 15:00:00,342,312,3,0,0,2,31.82,15,2012,1
9415,2012-09-15 16:00:00,433,350,3,0,0,2,31.06,16,2012,1
9416,2012-09-15 17:00:00,434,295,3,0,0,2,31.06,17,2012,1
9417,2012-09-15 18:00:00,382,232,3,0,0,2,31.06,18,2012,1
9418,2012-09-15 19:00:00,309,169,3,0,0,1,31.06,19,2012,0
9419,2012-09-15 20:00:00,241,89,3,0,0,1,31.06,20,2012,0
9420,2012-09-15 21:00:00,210,86,3,0,0,1,26.515,21,2012,0
9421,2012-09-15 22:00:00,197,82,3,0,0,1,26.515,22,2012,0
9422,2012-09-15 23:00:00,182,47,3,0,0,1,25.76,23,2012,0
9423,2012-09-16 00:00:00,123,28,3,0,0,1,25.76,0,2012,0
9424,2012-09-16 01:00:00,82,35,3,0,0,1,25.76,1,2012,0
9425,2012-09-16 02:00:00,62,27,3,0,0,1,25.0,2,2012,0
9426,2012-09-16 03:00:00,38,10,3,0,0,1,24.24,3,2012,0
9427,2012-09-16 04:00:00,6,2,3,0,0,1,24.24,4,2012,0
9428,2012-09-16 05:00:00,10,3,3,0,0,1,24.24,5,2012,0
9429,2012-09-16 06:00:00,26,9,3,0,0,1,24.24,6,2012,1
9430,2012-09-16 07:00:00,43,28,3,0,0,1,24.24,7,2012,1
9431,2012-09-16 08:00:00,94,34,3,0,0,1,25.76,8,2012,1
9432,2012-09-16 09:00:00,226,70,3,0,0,1,27.275,9,2012,1
9433,2012-09-16 10:00:00,330,160,3,0,0,1,31.06,10,2012,1
9434,2012-09-16 11:00:00,376,183,3,0,0,1,31.06,11,2012,1
9435,2012-09-16 12:00:00,468,188,3,0,0,1,31.06,12,2012,1
9436,2012-09-16 13:00:00,454,240,3,0,0,1,31.06,13,2012,1
9437,2012-09-16 14:00:00,410,225,3,0,0,1,31.06,14,2012,1
9438,2012-09-16 15:00:00,342,215,3,0,0,1,31.06,15,2012,1
9439,2012-09-16 16:00:00,402,194,3,0,0,1,31.06,16,2012,1
9440,2012-09-16 17:00:00,393,177,3,0,0,1,31.06,17,2012,1
9441,2012-09-16 18:00:00,361,120,3,0,0,1,31.06,18,2012,1
9442,2012-09-16 19:00:00,312,91,3,0,0,1,31.06,19,2012,0
9443,2012-09-16 20:00:00,267,57,3,0,0,1,31.06,20,2012,0
9444,2012-09-16 21:00:00,148,43,3,0,0,1,31.06,21,2012,0
9445,2012-09-16 22:00:00,109,18,3,0,0,1,26.515,22,2012,0
9446,2012-09-16 23:00:00,85,9,3,0,0,1,25.76,23,2012,0
9447,2012-09-17 00:00:00,31,14,3,0,1,1,25.76,0,2012,0
9448,2012-09-17 01:00:00,12,9,3,0,1,1,25.0,1,2012,0
9449,2012-09-17 02:00:00,8,5,3,0,1,1,25.0,2,2012,0
9450,2012-09-17 03:00:00,7,0,3,0,1,1,24.24,3,2012,0
9451,2012-09-17 04:00:00,9,2,3,0,1,1,24.24,4,2012,0
9452,2012-09-17 05:00:00,44,1,3,0,1,1,23.485,5,2012,0
9453,2012-09-17 06:00:00,157,7,3,0,1,1,23.485,6,2012,1
9454,2012-09-17 07:00:00,474,18,3,0,1,1,25.0,7,2012,1
9455,2012-09-17 08:00:00,647,36,3,0,1,1,25.76,8,2012,1
9456,2012-09-17 09:00:00,265,34,3,0,1,1,27.275,9,2012,1
9457,2012-09-17 10:00:00,129,73,3,0,1,2,30.305,10,2012,1
9458,2012-09-17 11:00:00,191,61,3,0,1,2,30.305,11,2012,1
9459,2012-09-17 12:00:00,233,62,3,0,1,2,30.305,12,2012,1
9460,2012-09-17 13:00:00,231,112,3,0,1,1,30.305,13,2012,1
9461,2012-09-17 14:00:00,203,129,3,0,1,2,30.305,14,2012,1
9462,2012-09-17 15:00:00,256,82,3,0,1,2,30.305,15,2012,1
9463,2012-09-17 16:00:00,379,74,3,0,1,2,30.305,16,2012,1
9464,2012-09-17 17:00:00,740,102,3,0,1,2,30.305,17,2012,1
9465,2012-09-17 18:00:00,708,66,3,0,1,2,29.545,18,2012,1
9466,2012-09-17 19:00:00,435,51,3,0,1,2,29.545,19,2012,0
9467,2012-09-17 20:00:00,308,32,3,0,1,2,29.545,20,2012,0
9468,2012-09-17 21:00:00,205,28,3,0,1,3,28.79,21,2012,0
9469,2012-09-17 22:00:00,109,20,3,0,1,3,28.79,22,2012,0
9470,2012-09-17 23:00:00,66,4,3,0,1,3,25.76,23,2012,0
9471,2012-09-18 00:00:00,11,2,3,0,1,3,25.76,0,2012,0
9472,2012-09-18 01:00:00,5,0,3,0,1,3,25.76,1,2012,0
9473,2012-09-18 02:00:00,4,0,3,0,1,3,25.76,2,2012,0
9474,2012-09-18 03:00:00,6,0,3,0,1,2,27.275,3,2012,0
9475,2012-09-18 04:00:00,5,2,3,0,1,2,27.275,4,2012,0
9476,2012-09-18 05:00:00,45,3,3,0,1,2,28.79,5,2012,0
9477,2012-09-18 06:00:00,163,4,3,0,1,2,28.79,6,2012,1
9478,2012-09-18 07:00:00,343,13,3,0,1,2,28.79,7,2012,1
9479,2012-09-18 08:00:00,640,32,3,0,1,2,30.305,8,2012,1
9480,2012-09-18 09:00:00,266,27,3,0,1,2,30.305,9,2012,1
9481,2012-09-18 10:00:00,130,30,3,0,1,3,31.82,10,2012,1
9482,2012-09-18 11:00:00,115,36,3,0,1,2,31.82,11,2012,1
9483,2012-09-18 12:00:00,72,16,3,0,1,3,31.82,12,2012,1
9484,2012-09-18 13:00:00,97,17,3,0,1,2,33.335,13,2012,1
9485,2012-09-18 14:00:00,116,27,3,0,1,3,25.76,14,2012,1
9486,2012-09-18 15:00:00,35,1,3,0,1,3,27.275,15,2012,1
9487,2012-09-18 16:00:00,122,19,3,0,1,3,27.275,16,2012,1
9488,2012-09-18 17:00:00,302,36,3,0,1,3,27.275,17,2012,1
9489,2012-09-18 18:00:00,262,19,3,0,1,2,27.275,18,2012,1
9490,2012-09-18 19:00:00,302,22,3,0,1,2,27.275,19,2012,0
9491,2012-09-18 20:00:00,271,19,3,0,1,2,27.275,20,2012,0
9492,2012-09-18 21:00:00,186,21,3,0,1,2,27.275,21,2012,0
9493,2012-09-18 22:00:00,137,14,3,0,1,3,27.275,22,2012,0
9494,2012-09-18 23:00:00,67,11,3,0,1,2,26.515,23,2012,0
9495,2012-09-19 00:00:00,23,3,3,0,1,2,26.515,0,2012,0
9496,2012-09-19 01:00:00,12,0,3,0,1,2,25.76,1,2012,0
9497,2012-09-19 02:00:00,3,0,3,0,1,2,25.76,2,2012,0
9498,2012-09-19 03:00:00,4,1,3,0,1,2,25.0,3,2012,0
9499,2012-09-19 04:00:00,10,0,3,0,1,2,25.0,4,2012,0
9500,2012-09-19 05:00:00,54,2,3,0,1,2,25.0,5,2012,0
9501,2012-09-19 06:00:00,166,6,3,0,1,1,25.0,6,2012,1
9502,2012-09-19 07:00:00,529,16,3,0,1,1,25.0,7,2012,1
9503,2012-09-19 08:00:00,758,39,3,0,1,1,25.0,8,2012,1
9504,2012-09-19 09:00:00,336,26,3,0,1,1,25.76,9,2012,1
9505,2012-09-19 10:00:00,169,23,3,0,1,1,26.515,10,2012,1
9506,2012-09-19 11:00:00,203,44,3,0,1,1,31.06,11,2012,1
9507,2012-09-19 12:00:00,260,53,3,0,1,1,31.06,12,2012,1
9508,2012-09-19 13:00:00,234,55,3,0,1,1,31.06,13,2012,1
9509,2012-09-19 14:00:00,227,59,3,0,1,1,31.06,14,2012,1
9510,2012-09-19 15:00:00,254,57,3,0,1,1,31.06,15,2012,1
9511,2012-09-19 16:00:00,397,69,3,0,1,1,31.06,16,2012,1
9512,2012-09-19 17:00:00,812,74,3,0,1,1,31.06,17,2012,1
9513,2012-09-19 18:00:00,807,85,3,0,1,1,27.275,18,2012,1
9514,2012-09-19 19:00:00,539,72,3,0,1,1,26.515,19,2012,0
9515,2012-09-19 20:00:00,378,31,3,0,1,1,25.0,20,2012,0
9516,2012-09-19 21:00:00,324,25,3,0,1,1,24.24,21,2012,0
9517,2012-09-19 22:00:00,198,31,3,0,1,1,24.24,22,2012,0
9518,2012-09-19 23:00:00,106,17,3,0,1,1,23.485,23,2012,0
9519,2012-10-01 00:00:00,39,6,4,0,1,1,22.725,0,2012,0
9520,2012-10-01 01:00:00,13,5,4,0,1,1,21.97,1,2012,0
9521,2012-10-01 02:00:00,6,6,4,0,1,1,22.725,2,2012,0
9522,2012-10-01 03:00:00,6,1,4,0,1,1,21.97,3,2012,0
9523,2012-10-01 04:00:00,10,0,4,0,1,1,21.21,4,2012,0
9524,2012-10-01 05:00:00,34,2,4,0,1,1,21.97,5,2012,0
9525,2012-10-01 06:00:00,147,8,4,0,1,1,21.97,6,2012,1
9526,2012-10-01 07:00:00,470,13,4,0,1,1,21.97,7,2012,1
9527,2012-10-01 08:00:00,744,40,4,0,1,2,22.725,8,2012,1
9528,2012-10-01 09:00:00,314,26,4,0,1,2,25.0,9,2012,1
9529,2012-10-01 10:00:00,135,44,4,0,1,1,25.76,10,2012,1
9530,2012-10-01 11:00:00,196,76,4,0,1,1,27.275,11,2012,1
9531,2012-10-01 12:00:00,262,61,4,0,1,2,31.06,12,2012,1
9532,2012-10-01 13:00:00,225,80,4,0,1,2,31.06,13,2012,1
9533,2012-10-01 14:00:00,193,51,4,0,1,2,31.06,14,2012,1
9534,2012-10-01 15:00:00,234,95,4,0,1,2,31.06,15,2012,1
9535,2012-10-01 16:00:00,408,51,4,0,1,2,31.06,16,2012,1
9536,2012-10-01 17:00:00,791,65,4,0,1,3,26.515,17,2012,1
9537,2012-10-01 18:00:00,571,42,4,0,1,3,26.515,18,2012,1
9538,2012-10-01 19:00:00,483,33,4,0,1,2,25.76,19,2012,0
9539,2012-10-01 20:00:00,251,11,4,0,1,3,25.76,20,2012,0
9540,2012-10-01 21:00:00,205,13,4,0,1,2,25.76,21,2012,0
9541,2012-10-01 22:00:00,190,17,4,0,1,3,25.76,22,2012,0
9542,2012-10-01 23:00:00,88,17,4,0,1,3,25.76,23,2012,0
9543,2012-10-02 00:00:00,30,1,4,0,1,2,26.515,0,2012,0
9544,2012-10-02 01:00:00,11,0,4,0,1,2,25.76,1,2012,0
9545,2012-10-02 02:00:00,2,0,4,0,1,2,25.76,2,2012,0
9546,2012-10-02 03:00:00,4,1,4,0,1,2,25.76,3,2012,0
9547,2012-10-02 04:00:00,8,2,4,0,1,2,26.515,4,2012,0
9548,2012-10-02 05:00:00,42,1,4,0,1,2,26.515,5,2012,0
9549,2012-10-02 06:00:00,176,3,4,0,1,3,27.275,6,2012,1
9550,2012-10-02 07:00:00,256,4,4,0,1,3,27.275,7,2012,1
9551,2012-10-02 08:00:00,128,6,4,0,1,3,27.275,8,2012,1
9552,2012-10-02 09:00:00,83,3,4,0,1,3,27.275,9,2012,1
9553,2012-10-02 10:00:00,42,3,4,0,1,3,27.275,10,2012,1
9554,2012-10-02 11:00:00,92,7,4,0,1,3,27.275,11,2012,1
9555,2012-10-02 12:00:00,98,6,4,0,1,2,27.275,12,2012,1
9556,2012-10-02 13:00:00,148,6,4,0,1,2,27.275,13,2012,1
9557,2012-10-02 14:00:00,147,16,4,0,1,3,27.275,14,2012,1
9558,2012-10-02 15:00:00,195,14,4,0,1,3,28.79,15,2012,1
9559,2012-10-02 16:00:00,328,46,4,0,1,3,28.03,16,2012,1
9560,2012-10-02 17:00:00,677,38,4,0,1,3,28.03,17,2012,1
9561,2012-10-02 18:00:00,639,48,4,0,1,3,27.275,18,2012,1
9562,2012-10-02 19:00:00,368,27,4,0,1,3,27.275,19,2012,0
9563,2012-10-02 20:00:00,286,20,4,0,1,3,27.275,20,2012,0
9564,2012-10-02 21:00:00,265,24,4,0,1,3,27.275,21,2012,0
9565,2012-10-02 22:00:00,212,28,4,0,1,2,27.275,22,2012,0
9566,2012-10-02 23:00:00,87,11,4,0,1,2,27.275,23,2012,0
9567,2012-10-03 00:00:00,47,5,4,0,1,3,27.275,0,2012,0
9568,2012-10-03 01:00:00,16,3,4,0,1,2,27.275,1,2012,0
9569,2012-10-03 02:00:00,7,2,4,0,1,2,27.275,2,2012,0
9570,2012-10-03 03:00:00,7,0,4,0,1,2,25.76,3,2012,0
9571,2012-10-03 04:00:00,9,2,4,0,1,2,25.0,4,2012,0
9572,2012-10-03 05:00:00,32,2,4,0,1,2,27.275,5,2012,0
9573,2012-10-03 06:00:00,173,4,4,0,1,2,25.76,6,2012,1
9574,2012-10-03 07:00:00,504,11,4,0,1,2,25.76,7,2012,1
9575,2012-10-03 08:00:00,781,28,4,0,1,2,28.03,8,2012,1
9576,2012-10-03 09:00:00,332,30,4,0,1,2,28.79,9,2012,1
9577,2012-10-03 10:00:00,146,29,4,0,1,1,30.305,10,2012,1
9578,2012-10-03 11:00:00,178,52,4,0,1,1,30.305,11,2012,1
9579,2012-10-03 12:00:00,289,69,4,0,1,2,32.575,12,2012,1
9580,2012-10-03 13:00:00,224,55,4,0,1,2,33.335,13,2012,1
9581,2012-10-03 14:00:00,195,56,4,0,1,2,34.09,14,2012,1
9582,2012-10-03 15:00:00,260,59,4,0,1,2,34.09,15,2012,1
9583,2012-10-03 16:00:00,436,42,4,0,1,2,33.335,16,2012,1
9584,2012-10-03 17:00:00,833,84,4,0,1,1,32.575,17,2012,1
9585,2012-10-03 18:00:00,756,54,4,0,1,1,32.575,18,2012,1
9586,2012-10-03 19:00:00,544,49,4,0,1,1,32.575,19,2012,0
9587,2012-10-03 20:00:00,449,48,4,0,1,1,32.575,20,2012,0
9588,2012-10-03 21:00:00,195,14,4,0,1,2,31.06,21,2012,0
9589,2012-10-03 22:00:00,232,9,4,0,1,1,31.06,22,2012,0
9590,2012-10-03 23:00:00,199,21,4,0,1,2,30.305,23,2012,0
9591,2012-10-04 00:00:00,65,11,4,0,1,3,28.79,0,2012,0
9592,2012-10-04 01:00:00,23,2,4,0,1,2,27.275,1,2012,0
9593,2012-10-04 02:00:00,10,3,4,0,1,1,28.79,2,2012,0
9594,2012-10-04 03:00:00,6,5,4,0,1,2,28.03,3,2012,0
9595,2012-10-04 04:00:00,10,0,4,0,1,2,28.79,4,2012,0
9596,2012-10-04 05:00:00,37,2,4,0,1,3,28.79,5,2012,0
9597,2012-10-04 06:00:00,132,1,4,0,1,3,27.275,6,2012,1
9598,2012-10-04 07:00:00,379,12,4,0,1,2,28.79,7,2012,1
9599,2012-10-04 08:00:00,711,27,4,0,1,1,28.79,8,2012,1
9600,2012-10-04 09:00:00,319,40,4,0,1,2,28.79,9,2012,1
9601,2012-10-04 10:00:00,150,27,4,0,1,2,30.305,10,2012,1
9602,2012-10-04 11:00:00,176,38,4,0,1,2,32.575,11,2012,1
