,count,season,holiday,workingday,weather,atemp,humidity,windspeed,hour,year,dow,month,rushhour,sunindicator
8832,220,3,0,1,2,28.79,89,0.0,9,2012,5,8,1,1
8833,193,3,0,1,1,29.545,89,7.0015,10,2012,5,8,0,1
8834,251,3,0,1,3,31.82,79,8.9981,11,2012,5,8,0,1
8835,315,3,0,1,2,34.85,66,23.9994,12,2012,5,8,0,1
8836,290,3,0,1,2,35.605,58,23.9994,13,2012,5,8,0,1
8837,307,3,0,1,1,35.605,58,23.9994,14,2012,5,8,0,1
8838,324,3,0,1,1,37.12,52,30.0026,15,2012,5,8,1,1
8839,467,3,0,1,1,36.365,55,19.9995,16,2012,5,8,1,1
8840,730,3,0,1,1,37.12,52,19.0012,17,2012,5,8,1,1
8841,640,3,0,1,1,35.605,62,19.9995,18,2012,5,8,1,1
8842,492,3,0,1,1,35.605,62,19.0012,19,2012,5,8,0,1
8843,370,3,0,1,1,34.85,66,19.9995,20,2012,5,8,0,0
8844,286,3,0,1,1,34.85,66,16.9979,21,2012,5,8,0,0
8845,218,3,0,1,1,34.85,74,19.0012,22,2012,5,8,0,0
8846,192,3,0,1,1,34.09,70,19.0012,23,2012,5,8,0,0
8847,180,3,0,0,1,32.575,70,19.0012,0,2012,6,8,0,0
8848,116,3,0,0,1,31.06,74,15.0013,1,2012,6,8,0,0
8849,85,3,0,0,3,29.545,78,12.998,2,2012,6,8,0,0
8850,21,3,0,0,3,28.79,83,11.0014,3,2012,6,8,0,0
8851,10,3,0,0,1,28.79,83,7.0015,4,2012,6,8,0,0
8852,11,3,0,0,1,28.03,88,7.0015,5,2012,6,8,0,1
8853,23,3,0,0,2,28.03,88,7.0015,6,2012,6,8,1,1
8854,62,3,0,0,1,28.79,83,6.0032,7,2012,6,8,1,1
8855,162,3,0,0,1,30.305,83,7.0015,8,2012,6,8,1,1
8856,271,3,0,0,1,31.82,79,12.998,9,2012,6,8,1,1
8857,407,3,0,0,1,34.09,62,6.0032,10,2012,6,8,0,1
8858,499,3,0,0,1,34.85,66,11.0014,11,2012,6,8,0,1
8859,546,3,0,0,1,35.605,58,15.0013,12,2012,6,8,0,1
8860,569,3,0,0,1,37.12,49,23.9994,13,2012,6,8,0,1
8861,538,3,0,0,1,37.12,49,19.9995,14,2012,6,8,0,1
8862,562,3,0,0,1,36.365,46,19.0012,15,2012,6,8,1,1
8863,531,3,0,0,1,36.365,46,19.9995,16,2012,6,8,1,1
8864,512,3,0,0,3,34.85,66,23.9994,17,2012,6,8,1,1
8865,300,3,0,0,2,33.335,74,19.9995,18,2012,6,8,1,1
8866,275,3,0,0,2,29.545,89,7.0015,19,2012,6,8,0,1
8867,160,3,0,0,3,29.545,89,27.9993,20,2012,6,8,0,0
8868,128,3,0,0,2,29.545,89,11.0014,21,2012,6,8,0,0
8869,168,3,0,0,2,29.545,89,11.0014,22,2012,6,8,0,0
8870,163,3,0,0,3,30.305,78,11.0014,23,2012,6,8,0,0
8871,120,3,0,0,2,30.305,73,8.9981,0,2012,7,8,0,0
8872,113,3,0,0,1,29.545,78,8.9981,1,2012,7,8,0,0
8873,86,3,0,0,1,30.305,69,8.9981,2,2012,7,8,0,0
8874,48,3,0,0,1,29.545,73,6.0032,3,2012,7,8,0,0
8875,10,3,0,0,1,30.305,69,6.0032,4,2012,7,8,0,0
8876,10,3,0,0,1,31.06,61,12.998,5,2012,7,8,0,1
8877,16,3,0,0,1,30.305,65,11.0014,6,2012,7,8,1,1
8878,39,3,0,0,1,30.305,65,8.9981,7,2012,7,8,1,1
8879,119,3,0,0,1,31.06,54,15.0013,8,2012,7,8,1,1
8880,217,3,0,0,1,32.575,48,15.0013,9,2012,7,8,1,1
8881,328,3,0,0,1,32.575,51,11.0014,10,2012,7,8,0,1
8882,449,3,0,0,1,33.335,42,11.0014,11,2012,7,8,0,1
8883,505,3,0,0,1,33.335,42,12.998,12,2012,7,8,0,1
8884,543,3,0,0,1,34.85,40,0.0,13,2012,7,8,0,1
8885,579,3,0,0,1,34.09,40,12.998,14,2012,7,8,0,1
8886,577,3,0,0,1,34.09,40,8.9981,15,2012,7,8,1,1
8887,513,3,0,0,1,34.09,40,7.0015,16,2012,7,8,1,1
8888,505,3,0,0,1,34.85,33,0.0,17,2012,7,8,1,1
8889,491,3,0,0,1,34.09,35,7.0015,18,2012,7,8,1,1
8890,465,3,0,0,1,32.575,40,8.9981,19,2012,7,8,0,1
8891,300,3,0,0,1,32.575,45,0.0,20,2012,7,8,0,0
8892,220,3,0,0,1,33.335,51,6.0032,21,2012,7,8,0,0
8893,181,3,0,0,1,32.575,58,8.9981,22,2012,7,8,0,0
8894,110,3,0,0,1,31.82,61,0.0,23,2012,7,8,0,0
8895,47,3,0,1,1,31.06,65,7.0015,0,2012,1,8,0,0
8896,14,3,0,1,1,31.06,65,6.0032,1,2012,1,8,0,0
8897,9,3,0,1,1,30.305,69,7.0015,2,2012,1,8,0,0
8898,6,3,0,1,1,30.305,69,0.0,3,2012,1,8,0,0
8899,11,3,0,1,1,30.305,69,7.0015,4,2012,1,8,0,0
8900,36,3,0,1,1,30.305,69,7.0015,5,2012,1,8,0,1
8901,159,3,0,1,1,29.545,73,6.0032,6,2012,1,8,1,1
8902,436,3,0,1,1,31.06,65,8.9981,7,2012,1,8,1,1
8903,673,3,0,1,2,33.335,51,6.0032,8,2012,1,8,1,1
8904,305,3,0,1,2,33.335,45,0.0,9,2012,1,8,1,1
8905,199,3,0,1,2,34.09,40,0.0,10,2012,1,8,0,1
8906,245,3,0,1,1,34.09,40,6.0032,11,2012,1,8,0,1
8907,276,3,0,1,1,34.85,40,12.998,12,2012,1,8,0,1
8908,254,3,0,1,1,34.85,40,11.0014,13,2012,1,8,0,1
8909,248,3,0,1,1,34.85,33,7.0015,14,2012,1,8,0,1
8910,274,3,0,1,1,36.365,34,15.0013,15,2012,1,8,1,1
8911,464,3,0,1,1,35.605,36,6.0032,16,2012,1,8,1,1
8912,818,3,0,1,1,35.605,36,11.0014,17,2012,1,8,1,1
8913,812,3,0,1,1,34.85,52,19.0012,18,2012,1,8,1,1
8914,555,3,0,1,1,34.09,58,11.0014,19,2012,1,8,0,1
8915,432,3,0,1,1,34.09,62,15.0013,20,2012,1,8,0,0
8916,290,3,0,1,1,34.09,66,12.998,21,2012,1,8,0,0
8917,192,3,0,1,1,34.09,62,22.0028,22,2012,1,8,0,0
8918,128,3,0,1,1,32.575,70,15.0013,23,2012,1,8,0,0
8919,60,3,0,1,1,33.335,74,15.0013,0,2012,2,8,0,0
8920,27,3,0,1,1,31.82,79,16.9979,1,2012,2,8,0,0
8921,11,3,0,1,2,31.82,83,12.998,2,2012,2,8,0,0
8922,3,3,0,1,2,31.82,83,12.998,3,2012,2,8,0,0
8923,5,3,0,1,2,31.82,83,12.998,4,2012,2,8,0,0
8924,36,3,0,1,2,31.82,89,12.998,5,2012,2,8,0,1
8925,64,3,0,1,3,28.79,83,12.998,6,2012,2,8,1,1
8926,179,3,0,1,2,30.305,83,6.0032,7,2012,2,8,1,1
8927,618,3,0,1,2,29.545,89,6.0032,8,2012,2,8,1,1
8928,402,3,0,1,2,33.335,74,0.0,9,2012,2,8,1,1
8929,208,3,0,1,1,33.335,79,7.0015,10,2012,2,8,0,1
8930,196,3,0,1,1,34.09,62,0.0,11,2012,2,8,0,1
8931,300,3,0,1,1,35.605,49,8.9981,12,2012,2,8,0,1
8932,286,3,0,1,1,36.365,46,6.0032,13,2012,2,8,0,1
8933,255,3,0,1,1,37.12,41,15.0013,14,2012,2,8,0,1
8934,283,3,0,1,1,37.88,46,15.0013,15,2012,2,8,1,1
8935,458,3,0,1,1,37.12,43,15.0013,16,2012,2,8,1,1
8936,812,3,0,1,3,36.365,66,16.9979,17,2012,2,8,1,1
8937,854,3,0,1,1,35.605,62,19.0012,18,2012,2,8,1,1
8938,627,3,0,1,1,36.365,66,12.998,19,2012,2,8,0,1
8939,436,3,0,1,1,35.605,74,15.0013,20,2012,2,8,0,0
8940,308,3,0,1,1,34.09,62,15.0013,21,2012,2,8,0,0
8941,189,3,0,1,1,34.09,66,6.0032,22,2012,2,8,0,0
8942,167,3,0,1,1,34.09,66,11.0014,23,2012,2,8,0,0
8943,60,3,0,1,1,32.575,61,12.998,0,2012,3,8,0,0
8944,37,3,0,1,1,32.575,61,0.0,1,2012,3,8,0,0
8945,8,3,0,1,1,31.82,65,0.0,2,2012,3,8,0,0
8946,11,3,0,1,1,31.06,74,7.0015,3,2012,3,8,0,0
8947,4,3,0,1,1,28.79,83,7.0015,4,2012,3,8,0,0
8948,39,3,0,1,1,29.545,78,7.0015,5,2012,3,8,0,1
8949,172,3,0,1,1,29.545,78,7.0015,6,2012,3,8,1,1
8950,492,3,0,1,2,31.06,69,12.998,7,2012,3,8,1,1
8951,682,3,0,1,2,32.575,65,19.0012,8,2012,3,8,1,1
8952,367,3,0,1,2,34.09,62,12.998,9,2012,3,8,1,1
8953,233,3,0,1,2,34.09,62,12.998,10,2012,3,8,0,1
8954,235,3,0,1,2,34.09,58,12.998,11,2012,3,8,0,1
8955,307,3,0,1,1,34.09,55,15.0013,12,2012,3,8,0,1
8956,294,3,0,1,2,35.605,49,12.998,13,2012,3,8,0,1
8957,255,3,0,1,2,34.85,52,19.9995,14,2012,3,8,0,1
8958,266,3,0,1,1,34.85,52,16.9979,15,2012,3,8,1,1
8959,431,3,0,1,1,34.09,48,12.998,16,2012,3,8,1,1
8960,851,3,0,1,1,34.09,55,19.0012,17,2012,3,8,1,1
8961,848,3,0,1,1,33.335,51,15.0013,18,2012,3,8,1,1
8962,649,3,0,1,1,32.575,61,8.9981,19,2012,3,8,0,1
8963,427,3,0,1,1,32.575,61,8.9981,20,2012,3,8,0,0
8964,315,3,0,1,1,32.575,61,12.998,21,2012,3,8,0,0
8965,226,3,0,1,1,32.575,61,11.0014,22,2012,3,8,0,0
8966,138,3,0,1,1,31.82,65,7.0015,23,2012,3,8,0,0
8967,76,3,0,1,1,31.06,69,0.0,0,2012,4,8,0,0
8968,21,3,0,1,1,30.305,73,0.0,1,2012,4,8,0,0
8969,15,3,0,1,1,30.305,69,12.998,2,2012,4,8,0,0
8970,4,3,0,1,1,29.545,73,16.9979,3,2012,4,8,0,0
8971,5,3,0,1,1,29.545,73,15.0013,4,2012,4,8,0,0
8972,37,3,0,1,1,28.79,78,11.0014,5,2012,4,8,0,1
8973,165,3,0,1,1,28.79,78,11.0014,6,2012,4,8,1,1
8974,464,3,0,1,1,30.305,69,15.0013,7,2012,4,8,1,1
8975,682,3,0,1,1,31.82,61,12.998,8,2012,4,8,1,1
8976,337,3,0,1,1,33.335,54,7.0015,9,2012,4,8,1,1
8977,199,3,0,1,1,33.335,48,8.9981,10,2012,4,8,0,1
8978,274,3,0,1,1,33.335,37,6.0032,11,2012,4,8,0,1
8979,343,3,0,1,1,34.85,33,7.0015,12,2012,4,8,0,1
8980,300,3,0,1,1,34.85,31,15.0013,13,2012,4,8,0,1
8981,248,3,0,1,1,35.605,32,0.0,14,2012,4,8,0,1
8982,260,3,0,1,1,34.85,33,16.9979,15,2012,4,8,1,1
8983,419,3,0,1,1,35.605,32,15.0013,16,2012,4,8,1,1
8984,897,3,0,1,1,36.365,34,12.998,17,2012,4,8,1,1
8985,832,3,0,1,1,35.605,36,0.0,18,2012,4,8,1,1
8986,677,3,0,1,1,34.09,40,7.0015,19,2012,4,8,0,1
8987,514,3,0,1,1,34.09,40,6.0032,20,2012,4,8,0,0
8988,356,3,0,1,1,33.335,48,12.998,21,2012,4,8,0,0
8989,254,3,0,1,1,33.335,51,11.0014,22,2012,4,8,0,0
8990,226,3,0,1,1,32.575,54,7.0015,23,2012,4,8,0,0
8991,88,3,0,1,1,12.12,57,11.0014,0,2012,5,8,0,0
8992,54,3,0,1,1,12.12,65,7.0015,1,2012,5,8,0,0
8993,19,3,0,1,1,12.12,61,8.9981,2,2012,5,8,0,0
8994,6,3,0,1,1,12.12,65,7.0015,3,2012,5,8,0,0
8995,9,3,0,1,1,12.12,73,11.0014,4,2012,5,8,0,0
8996,36,3,0,1,1,12.12,73,7.0015,5,2012,5,8,0,1
8997,157,3,0,1,1,12.12,78,8.9981,6,2012,5,8,1,1
8998,379,3,0,1,1,12.12,73,7.0015,7,2012,5,8,1,1
8999,668,3,0,1,1,12.12,65,8.9981,8,2012,5,8,1,1
9000,378,3,0,1,1,12.12,58,7.0015,9,2012,5,8,1,1
9001,231,3,0,1,1,12.12,55,11.0014,10,2012,5,8,0,1
9002,303,3,0,1,1,12.12,52,19.0012,11,2012,5,8,0,1
9003,365,3,0,1,1,12.12,41,15.0013,12,2012,5,8,0,1
9004,357,3,0,1,1,12.12,36,26.0027,13,2012,5,8,0,1
9005,328,3,0,1,1,12.12,34,27.9993,14,2012,5,8,0,1
9006,383,3,0,1,1,12.12,30,31.0009,15,2012,5,8,1,1
9007,488,3,0,1,2,12.12,32,30.0026,16,2012,5,8,1,1
9008,791,3,0,1,1,12.12,36,22.0028,17,2012,5,8,1,1
9009,669,3,0,1,2,12.12,38,16.9979,18,2012,5,8,1,1
9010,491,3,0,1,2,12.12,55,26.0027,19,2012,5,8,0,1
9011,359,3,0,1,2,12.12,58,15.0013,20,2012,5,8,0,0
9012,255,3,0,1,2,12.12,69,19.9995,21,2012,5,8,0,0
9013,213,3,0,1,3,12.12,83,12.998,22,2012,5,8,0,0
9014,121,3,0,1,3,12.12,83,15.0013,23,2012,5,8,0,0
9015,105,3,0,0,2,28.79,83,15.0013,0,2012,6,8,0,0
9016,92,3,0,0,3,27.275,94,11.0014,1,2012,6,8,0,0
9017,43,3,0,0,3,28.03,88,11.0014,2,2012,6,8,0,0
9018,30,3,0,0,1,28.03,88,12.998,3,2012,6,8,0,0
9019,13,3,0,0,1,29.545,73,15.0013,4,2012,6,8,0,0
9020,9,3,0,0,1,28.79,78,16.9979,5,2012,6,8,0,1
9021,27,3,0,0,1,28.03,83,15.0013,6,2012,6,8,1,1
9022,64,3,0,0,1,28.03,83,15.0013,7,2012,6,8,1,1
9023,189,3,0,0,1,30.305,69,16.9979,8,2012,6,8,1,1
9024,292,3,0,0,1,31.06,65,19.0012,9,2012,6,8,1,1
9025,480,3,0,0,1,32.575,54,11.0014,10,2012,6,8,0,1
9026,536,3,0,0,1,33.335,51,0.0,11,2012,6,8,0,1
9027,654,3,0,0,1,33.335,37,12.998,12,2012,6,8,0,1
9028,644,3,0,0,1,32.575,40,12.998,13,2012,6,8,0,1
9029,598,3,0,0,1,33.335,37,19.0012,14,2012,6,8,0,1
9030,596,3,0,0,1,33.335,37,15.0013,15,2012,6,8,1,1
9031,641,3,0,0,1,33.335,37,16.9979,16,2012,6,8,1,1
9032,635,3,0,0,1,33.335,37,15.0013,17,2012,6,8,1,1
9033,554,3,0,0,1,32.575,37,11.0014,18,2012,6,8,1,1
9034,488,3,0,0,1,31.82,45,11.0014,19,2012,6,8,0,1
9035,341,3,0,0,1,31.82,45,7.0015,20,2012,6,8,0,0
9036,338,3,0,0,1,31.06,61,0.0,21,2012,6,8,0,0
9037,261,3,0,0,1,31.06,61,0.0,22,2012,6,8,0,0
9038,235,3,0,0,1,30.305,65,6.0032,23,2012,6,8,0,0
9039,187,3,0,0,1,31.06,57,6.0032,0,2012,7,8,0,0
9040,131,3,0,0,1,30.305,65,0.0,1,2012,7,8,0,0
9041,119,3,0,0,2,30.305,69,6.0032,2,2012,7,8,0,0
9042,55,3,0,0,2,30.305,61,11.0014,3,2012,7,8,0,0
9043,26,3,0,0,2,30.305,65,11.0014,4,2012,7,8,0,0
9044,11,3,0,0,2,29.545,73,8.9981,5,2012,7,8,0,1
9045,20,3,0,0,2,30.305,69,7.0015,6,2012,7,8,1,1
9046,41,3,0,0,2,30.305,69,8.9981,7,2012,7,8,1,1
9047,124,3,0,0,2,30.305,69,7.0015,8,2012,7,8,1,1
9048,270,3,0,0,2,31.06,74,0.0,9,2012,7,8,1,1
9049,425,3,0,0,2,31.82,69,0.0,10,2012,7,8,0,1
9050,272,3,0,0,3,29.545,78,11.0014,11,2012,7,8,0,1
9051,298,3,0,0,3,30.305,73,0.0,12,2012,7,8,0,1
9052,162,3,0,0,3,28.79,83,8.9981,13,2012,7,8,0,1
9053,149,3,0,0,3,30.305,73,0.0,14,2012,7,8,0,1
9054,276,3,0,0,2,30.305,65,0.0,15,2012,7,8,1,1
9055,356,3,0,0,2,31.06,65,0.0,16,2012,7,8,1,1
9056,343,3,0,0,2,29.545,78,7.0015,17,2012,7,8,1,1
9057,377,3,0,0,2,29.545,78,7.0015,18,2012,7,8,1,1
9058,341,3,0,0,2,30.305,73,8.9981,19,2012,7,8,0,1
9059,274,3,0,0,2,30.305,73,12.998,20,2012,7,8,0,0
9060,190,3,0,0,3,29.545,78,6.0032,21,2012,7,8,0,0
9061,56,3,0,0,2,29.545,78,11.0014,22,2012,7,8,0,0
9062,46,3,0,0,2,29.545,73,0.0,23,2012,7,8,0,0
9063,168,3,0,0,1,34.09,62,7.0015,0,2012,6,9,0,0
9064,79,3,0,0,1,34.85,74,8.9981,1,2012,6,9,0,0
9065,69,3,0,0,1,32.575,70,11.0014,2,2012,6,9,0,0
9066,35,3,0,0,1,32.575,70,7.0015,3,2012,6,9,0,0
9067,12,3,0,0,1,32.575,70,0.0,4,2012,6,9,0,0
9068,22,3,0,0,1,31.82,79,0.0,5,2012,6,9,0,0
9069,36,3,0,0,1,31.82,79,0.0,6,2012,6,9,1,1
9070,66,3,0,0,2,34.09,58,8.9981,7,2012,6,9,1,1
9071,162,3,0,0,2,35.605,58,16.9979,8,2012,6,9,1,1
9072,237,3,0,0,2,35.605,58,12.998,9,2012,6,9,1,1
9073,417,3,0,0,2,36.365,55,12.998,10,2012,6,9,0,1
9074,492,3,0,0,2,37.88,55,15.0013,11,2012,6,9,0,1
9075,471,3,0,0,2,37.88,55,11.0014,12,2012,6,9,0,1
9076,504,3,0,0,2,38.635,52,6.0032,13,2012,6,9,0,1
9077,514,3,0,0,2,39.395,44,11.0014,14,2012,6,9,0,1
9078,563,3,0,0,2,39.395,44,19.0012,15,2012,6,9,1,1
9079,462,3,0,0,2,39.395,49,11.0014,16,2012,6,9,1,1
9080,463,3,0,0,2,38.635,52,0.0,17,2012,6,9,1,1
9081,442,3,0,0,2,38.635,52,0.0,18,2012,6,9,1,1
9082,392,3,0,0,3,37.12,62,0.0,19,2012,6,9,0,1
9083,207,3,0,0,3,36.365,67,16.9979,20,2012,6,9,0,0
9084,104,3,0,0,3,28.79,89,0.0,21,2012,6,9,0,0
9085,78,3,0,0,2,29.545,89,0.0,22,2012,6,9,0,0
9086,145,3,0,0,1,29.545,89,6.0032,23,2012,6,9,0,0
9087,99,3,0,0,2,29.545,89,6.0032,0,2012,7,9,0,0
9088,73,3,0,0,1,29.545,89,0.0,1,2012,7,9,0,0
9089,84,3,0,0,1,29.545,89,0.0,2,2012,7,9,0,0
9090,42,3,0,0,1,29.545,89,6.0032,3,2012,7,9,0,0
9091,22,3,0,0,1,29.545,89,0.0,4,2012,7,9,0,0
9092,12,3,0,0,1,29.545,89,0.0,5,2012,7,9,0,0
9093,15,3,0,0,2,29.545,89,0.0,6,2012,7,9,1,1
9094,42,3,0,0,1,29.545,94,6.0032,7,2012,7,9,1,1
9095,129,3,0,0,1,31.82,89,6.0032,8,2012,7,9,1,1
9096,232,3,0,0,2,33.335,84,0.0,9,2012,7,9,1,1
9097,388,3,0,0,2,34.85,79,0.0,10,2012,7,9,0,1
9098,489,3,0,0,2,34.85,70,0.0,11,2012,7,9,0,1
9099,545,3,0,0,3,34.85,70,0.0,12,2012,7,9,0,1
9100,493,3,0,0,3,34.85,74,6.0032,13,2012,7,9,0,1
9101,457,3,0,0,3,34.85,79,6.0032,14,2012,7,9,0,1
9102,355,3,0,0,3,35.605,74,8.9981,15,2012,7,9,1,1
9103,474,3,0,0,1,34.85,70,0.0,16,2012,7,9,1,1
9104,503,3,0,0,1,36.365,66,6.0032,17,2012,7,9,1,1
9105,500,3,0,0,1,35.605,74,0.0,18,2012,7,9,1,1
9106,292,3,0,0,2,33.335,84,15.0013,19,2012,7,9,0,1
9107,104,3,0,0,2,33.335,84,11.0014,20,2012,7,9,0,0
9108,171,3,0,0,1,32.575,70,11.0014,21,2012,7,9,0,0
9109,166,3,0,0,3,31.82,83,8.9981,22,2012,7,9,0,0
9110,123,3,0,0,3,29.545,89,6.0032,23,2012,7,9,0,0
9111,104,3,1,0,2,29.545,94,0.0,0,2012,1,9,0,0
9112,55,3,1,0,2,31.82,89,11.0014,1,2012,1,9,0,0
9113,40,3,1,0,1,29.545,89,7.0015,2,2012,1,9,0,0
9114,28,3,1,0,1,29.545,89,8.9981,3,2012,1,9,0,0
9115,11,3,1,0,1,29.545,89,6.0032,4,2012,1,9,0,0
9116,4,3,1,0,1,29.545,89,0.0,5,2012,1,9,0,0
9117,15,3,1,0,1,29.545,94,0.0,6,2012,1,9,1,1
9118,43,3,1,0,1,31.82,85,0.0,7,2012,1,9,1,1
9119,127,3,1,0,2,33.335,84,7.0015,8,2012,1,9,1,1
9120,229,3,1,0,2,33.335,84,8.9981,9,2012,1,9,1,1
9121,359,3,1,0,2,35.605,74,15.0013,10,2012,1,9,0,1
9122,459,3,1,0,2,34.85,70,19.0012,11,2012,1,9,0,1
9123,543,3,1,0,2,35.605,62,19.9995,12,2012,1,9,0,1
9124,566,3,1,0,2,36.365,66,16.9979,13,2012,1,9,0,1
9125,512,3,1,0,1,34.85,70,19.9995,14,2012,1,9,0,1
9126,449,3,1,0,1,34.85,70,15.0013,15,2012,1,9,1,1
9127,500,3,1,0,1,34.85,70,15.0013,16,2012,1,9,1,1
9128,498,3,1,0,1,34.85,70,8.9981,17,2012,1,9,1,1
9129,482,3,1,0,1,34.85,66,11.0014,18,2012,1,9,1,1
9130,374,3,1,0,1,34.85,74,12.998,19,2012,1,9,0,1
9131,261,3,1,0,1,34.09,76,7.0015,20,2012,1,9,0,0
9132,184,3,1,0,1,34.09,76,7.0015,21,2012,1,9,0,0
9133,121,3,1,0,2,33.335,84,8.9981,22,2012,1,9,0,0
9134,70,3,1,0,2,33.335,84,16.9979,23,2012,1,9,0,0
9135,29,3,0,1,2,33.335,84,16.9979,0,2012,2,9,0,0
9136,24,3,0,1,1,31.82,82,8.9981,1,2012,2,9,0,0
9137,5,3,0,1,1,31.82,82,8.9981,2,2012,2,9,0,0
9138,10,3,0,1,2,29.545,89,6.0032,3,2012,2,9,0,0
9139,8,3,0,1,2,29.545,89,0.0,4,2012,2,9,0,0
9140,38,3,0,1,2,29.545,89,0.0,5,2012,2,9,0,0
9141,172,3,0,1,2,31.82,89,7.0015,6,2012,2,9,1,1
9142,493,3,0,1,2,31.82,89,7.0015,7,2012,2,9,1,1
9143,632,3,0,1,1,33.335,84,11.0014,8,2012,2,9,1,1
9144,323,3,0,1,2,34.85,79,15.0013,9,2012,2,9,1,1
9145,172,3,0,1,2,34.85,74,16.9979,10,2012,2,9,0,1
9146,198,3,0,1,2,34.85,70,19.0012,11,2012,2,9,0,1
9147,287,3,0,1,1,36.365,70,19.0012,12,2012,2,9,0,1
9148,275,3,0,1,1,37.88,55,30.0026,13,2012,2,9,0,1
9149,274,3,0,1,1,37.88,55,27.9993,14,2012,2,9,0,1
9150,292,3,0,1,1,38.635,59,31.0009,15,2012,2,9,1,1
9151,458,3,0,1,1,36.365,70,27.9993,16,2012,2,9,1,1
9152,856,3,0,1,1,36.365,70,23.9994,17,2012,2,9,1,1
9153,839,3,0,1,1,37.12,75,15.0013,18,2012,2,9,1,1
9154,552,3,0,1,1,36.365,70,15.0013,19,2012,2,9,0,1
9155,385,3,0,1,1,34.85,70,16.9979,20,2012,2,9,0,0
9156,268,3,0,1,1,35.605,74,16.9979,21,2012,2,9,0,0
9157,179,3,0,1,1,34.85,70,19.0012,22,2012,2,9,0,0
9158,95,3,0,1,1,34.85,74,19.9995,23,2012,2,9,0,0
9159,37,3,0,1,1,34.85,74,16.9979,0,2012,3,9,0,0
9160,13,3,0,1,1,33.335,84,12.998,1,2012,3,9,0,0
9161,9,3,0,1,1,33.335,84,12.998,2,2012,3,9,0,0
9162,4,3,0,1,1,33.335,79,19.0012,3,2012,3,9,0,0
9163,5,3,0,1,1,33.335,79,19.0012,4,2012,3,9,0,0
9164,40,3,0,1,2,33.335,79,19.9995,5,2012,3,9,0,0
9165,210,3,0,1,1,33.335,79,19.0012,6,2012,3,9,1,1
9166,500,3,0,1,2,33.335,79,16.9979,7,2012,3,9,1,1
9167,725,3,0,1,1,34.85,74,12.998,8,2012,3,9,1,1
9168,290,3,0,1,1,34.85,70,16.9979,9,2012,3,9,1,1
9169,235,3,0,1,2,36.365,70,11.0014,10,2012,3,9,0,1
9170,217,3,0,1,2,37.12,62,11.0014,11,2012,3,9,0,1
9171,266,3,0,1,1,38.635,70,7.0015,12,2012,3,9,0,1
9172,234,3,0,1,1,39.395,63,11.0014,13,2012,3,9,0,1
9173,211,3,0,1,1,39.395,56,7.0015,14,2012,3,9,0,1
9174,245,3,0,1,1,38.635,70,12.998,15,2012,3,9,1,1
9175,430,3,0,1,1,36.365,70,16.9979,16,2012,3,9,1,1
9176,863,3,0,1,1,36.365,66,16.9979,17,2012,3,9,1,1
9177,839,3,0,1,1,37.12,75,12.998,18,2012,3,9,1,1
9178,662,3,0,1,1,34.85,70,11.0014,19,2012,3,9,0,1
9179,412,3,0,1,1,35.605,84,11.0014,20,2012,3,9,0,0
9180,296,3,0,1,1,34.85,79,0.0,21,2012,3,9,0,0
9181,219,3,0,1,1,34.85,79,0.0,22,2012,3,9,0,0
9182,150,3,0,1,1,33.335,84,6.0032,23,2012,3,9,0,0
9183,65,3,0,1,2,33.335,84,6.0032,0,2012,4,9,0,0
9184,18,3,0,1,2,33.335,84,0.0,1,2012,4,9,0,0
9185,8,3,0,1,1,34.85,79,0.0,2,2012,4,9,0,0
9186,9,3,0,1,1,33.335,84,7.0015,3,2012,4,9,0,0
9187,8,3,0,1,2,33.335,84,6.0032,4,2012,4,9,0,0
9188,38,3,0,1,2,33.335,84,12.998,5,2012,4,9,0,0
9189,200,3,0,1,2,33.335,84,6.0032,6,2012,4,9,1,1
9190,482,3,0,1,2,33.335,84,7.0015,7,2012,4,9,1,1
9191,646,3,0,1,3,33.335,79,0.0,8,2012,4,9,1,1
9192,123,3,0,1,3,29.545,94,8.9981,9,2012,4,9,1,1
9193,49,3,0,1,3,29.545,94,8.9981,10,2012,4,9,0,1
9194,62,3,0,1,3,33.335,84,11.0014,11,2012,4,9,0,1
9195,137,3,0,1,2,34.85,79,15.0013,12,2012,4,9,0,1
9196,191,3,0,1,2,34.85,79,7.0015,13,2012,4,9,0,1
9197,216,3,0,1,1,35.605,74,6.0032,14,2012,4,9,0,1
9198,270,3,0,1,1,34.85,66,12.998,15,2012,4,9,1,1
9199,416,3,0,1,1,34.85,70,15.0013,16,2012,4,9,1,1
9200,808,3,0,1,1,34.85,70,16.9979,17,2012,4,9,1,1
9201,835,3,0,1,1,34.09,70,16.9979,18,2012,4,9,1,1
9202,558,3,0,1,1,31.82,74,16.9979,19,2012,4,9,0,0
9203,406,3,0,1,1,30.305,78,15.0013,20,2012,4,9,0,0
9204,272,3,0,1,1,28.79,89,11.0014,21,2012,4,9,0,0
9205,217,3,0,1,1,28.79,89,11.0014,22,2012,4,9,0,0
9206,169,3,0,1,1,28.79,89,11.0014,23,2012,4,9,0,0
9207,96,3,0,1,1,28.79,89,8.9981,0,2012,5,9,0,0
9208,29,3,0,1,1,28.03,88,7.0015,1,2012,5,9,0,0
9209,11,3,0,1,1,28.79,83,6.0032,2,2012,5,9,0,0
9210,9,3,0,1,1,28.79,83,6.0032,3,2012,5,9,0,0
